date,patch,blue_team,red_team,winner,blue_bans,red_bans,blue_picks,red_picks,blue_roster,red_roster,length,blue_gold,blue_kills,blue_towers,blue_dragons,blue_barons,blue_rift_heralds,red_gold,red_kills,red_towers,red_dragons,red_barons,red_rift_heralds
2021-04-04 21:50:00,11.5,100 Thieves,TSM,100 Thieves,"Seraphine,Rell,Tristana,Thresh,Twisted Fate","Senna,Hecarim,Renekton,Kalista,Kai'Sa","Jayce,Udyr,Orianna,Ezreal,Leona","Gnar,Nidalee,Azir,Jinx,Alistar","Ssumday,Closer (Can Çelik),ry0ma,FBI,huhi","Huni,Spica,PowerOfEvil,Lost,SwordArt",36:04,66895,21,8,5,0,0,60855,9,5,0,1,2
2021-04-04 20:39:00,11.5,100 Thieves,TSM,TSM,"Seraphine,Orianna,Udyr,Rell,Jinx","Senna,Renekton,Hecarim,Sylas,Kalista","Jayce,Lillia,Tristana,Ashe,Braum","Gnar,Nidalee,Syndra,Kai'Sa,Alistar","Ssumday,Closer (Can Çelik),ry0ma,FBI,huhi","Huni,Spica,PowerOfEvil,Lost,SwordArt",42:24,73993,11,5,5,0,2,78712,15,10,1,3,0
2021-04-04 19:28:00,11.5,TSM,100 Thieves,TSM,"Senna,Renekton,Tristana,Sett,Tahm Kench","Seraphine,Hecarim,Udyr,Viktor,Syndra","Gnar,Nidalee,Orianna,Jinx,Rell","Jayce,Lillia,Lucian,Ashe,Alistar","Huni,Spica,PowerOfEvil,Lost,SwordArt","Ssumday,Closer (Can Çelik),ry0ma,FBI,huhi",32:16,60150,13,9,2,2,1,55751,5,7,2,0,1
2021-04-04 17:49:00,11.6,FC Schalke 04 Esports,Rogue (European Team),Rogue (European Team),"Senna,Thresh,Lillia,Jayce,Gnar","Jinx,Tristana,Orianna,Nocturne,Gangplank","Karma,Hecarim,Ryze,Kai'Sa,Gragas","Kennen,Udyr,Lucian,Kalista,Rell","BrokenBlade,Gilius,Abbedagge,Neon (Matúš Jakubčík),LIMIT (Dino Tot)","Odoamne,Inspired,Larssen,Hans sama,Trymbi",30:58,48594,7,3,3,0,1,56875,11,8,1,1,1
2021-04-04 16:55:00,11.6,Rogue (European Team),FC Schalke 04 Esports,Rogue (European Team),"Volibear,Jinx,Orianna,Nocturne,Irelia","Thresh,Senna,Tristana,Karma,Gnar","Urgot,Hecarim,Syndra,Kalista,Gragas","Wukong,Udyr,Viktor,Kai'Sa,Rell","Odoamne,Inspired,Larssen,Hans sama,Trymbi","BrokenBlade,Gilius,Abbedagge,Neon (Matúš Jakubčík),LIMIT (Dino Tot)",34:23,66359,23,9,4,1,1,59193,15,3,0,0,0
2021-04-04 15:37:00,11.6,FC Schalke 04 Esports,Rogue (European Team),FC Schalke 04 Esports,"Thresh,Senna,Lillia,Xayah,Jayce","Jinx,Tristana,Orianna,Twisted Fate,Gangplank","Nocturne,Hecarim,Ryze,Kai'Sa,Rell","Gnar,Udyr,Viktor,Kalista,Gragas","BrokenBlade,Gilius,Abbedagge,Neon (Matúš Jakubčík),LIMIT (Dino Tot)","Odoamne,Inspired,Larssen,Hans sama,Trymbi",43:03,84135,23,11,5,2,1,69891,12,4,1,0,1
2021-04-04 14:49:00,11.6,Rogue (European Team),FC Schalke 04 Esports,Rogue (European Team),"Volibear,Jinx,Orianna,Viktor,Syndra","Senna,Thresh,Lucian,Gnar,Kai'Sa","Karma,Lillia,Tristana,Ashe,Rell","Irelia,Udyr,Azir,Xayah,Alistar","Odoamne,Inspired,Larssen,Hans sama,Trymbi","BrokenBlade,Gilius,Abbedagge,Neon (Matúš Jakubčík),LIMIT (Dino Tot)",26:33,47692,7,8,2,0,1,41637,2,3,1,0,1
2021-04-04 10:56:00,11.6,Team WE,Suning,Suning,"Nocturne,Jinx,Sylas,Xin Zhao,None","Thresh,Tristana,Orianna,Zoe,Ryze","Renekton,Hecarim,Azir,Ezreal,Karma","Gnar,Kayn,Twisted Fate,Varus,Tahm Kench","Breathe,beishang,Shanks,Jiumeng,Missing","Bin (Chen Ze-Bin),SofM,Angel (Xiang Tao),huanfeng,ON",25:57,37871,0,1,0,0,,51760,14,8,4,1,
2021-04-04 10:07:00,11.6,Team WE,Suning,Suning,"Nocturne,Tahm Kench,Sylas,Zilean,Twisted Fate","Thresh,Gragas,Kai'Sa,Alistar,Aphelios","Renekton,Hecarim,Orianna,Tristana,Nautilus","Gnar,Olaf,Seraphine,Jinx,Rell","Breathe,beishang,Shanks,Jiumeng,Missing","Bin (Chen Ze-Bin),SofM,Angel (Xiang Tao),huanfeng,ON",27:29,43043,2,2,2,0,,54390,15,8,2,1,
2021-04-04 09:58:00,11.6,T1,Gen.G,Gen.G,"Sylas,Renekton,Jinx,Orianna,Sett","Seraphine,Gnar,Hecarim,Tahm Kench,Thresh","Jayce,Udyr,Zoe,Samira,Rell","Sion,Olaf,Syndra,Kalista,Alistar","Canna,Cuzz,Faker,Teddy,Keria","Rascal,Clid,Bdd,Ruler,Life",31:33,55094,7,5,1,1,2,55504,13,7,3,0,0
2021-04-04 09:21:00,11.6,Team WE,Suning,Suning,"Nocturne,Tahm Kench,Sylas,Twisted Fate,Azir","Thresh,Aphelios,Gragas,Kai'Sa,Alistar","Renekton,Hecarim,Orianna,Tristana,Nautilus","Gnar,Olaf,Zilean,Jinx,Rell","Breathe,beishang,Shanks,Jiumeng,Missing","Bin (Chen Ze-Bin),SofM,Angel (Xiang Tao),huanfeng,ON",26:59,43416,5,2,2,0,,50527,12,6,2,1,
2021-04-04 09:00:00,11.6,Gen.G,T1,Gen.G,"Gnar,Seraphine,Renekton,Camille,Aatrox","Jinx,Udyr,Hecarim,Sylas,Orianna","Sion,Graves,Syndra,Kalista,Sett","Jayce,Nidalee,Zoe,Senna,Tahm Kench","Rascal,Clid,Bdd,Ruler,Life","Canna,Cuzz,Faker,Teddy,Keria",32:09,58670,10,10,3,1,1,49247,2,2,2,0,1
2021-04-04 05:24:00,11.6,T1,Gen.G,Gen.G,"Sylas,Renekton,Kalista,Zilean,Sion","Seraphine,Gnar,Hecarim,Twisted Fate,Aatrox","Gragas,Olaf,Viktor,Aphelios,Thresh","Ornn,Udyr,Orianna,Jinx,Tahm Kench","Canna,Cuzz,Faker,Teddy,Keria","Rascal,Clid,Bdd,Ruler,Life",38:17,59717,0,4,1,1,0,70655,10,9,5,1,2
2021-04-03 22:31:00,11.5,Team Liquid,Cloud9,Cloud9,"Tristana,Olaf,Sylas,Leona,Ezreal","Gnar,Seraphine,Hecarim,Thresh,Rell","Renekton,Udyr,Orianna,Jinx,Tahm Kench","Sion,Nidalee,Lucian,Ashe,Braum","Alphari,Santorin,Jensen,Tactical,CoreJJ","Fudge,Blaber,Perkz,Zven,Vulcan (Philippe Laflamme)",27:23,45410,6,2,1,0,1,52361,11,8,3,1,1
2021-04-03 21:32:00,11.5,Cloud9,Team Liquid,Cloud9,"Gnar,Seraphine,Gangplank,Kai'Sa,Camille","Tristana,Lucian,Renekton,Orianna,Nocturne","Sion,Hecarim,Ryze,Jinx,Thresh","Volibear,Udyr,Sylas,Kalista,Nautilus","Fudge,Blaber,Perkz,Zven,Vulcan (Philippe Laflamme)","Alphari,Santorin,Jensen,Tactical,CoreJJ",32:28,59312,17,7,3,0,1,53236,6,3,2,0,1
2021-04-03 20:37:00,11.5,Team Liquid,Cloud9,Team Liquid,"Tristana,Lucian,Olaf,Irelia,Ezreal","Thresh,Renekton,Gnar,Orianna,Ryze","Gangplank,Hecarim,Seraphine,Senna,Tahm Kench","Sion,Nidalee,Sylas,Kalista,Rell","Alphari,Santorin,Jensen,Tactical,CoreJJ","Fudge,Blaber,Perkz,Zven,Vulcan (Philippe Laflamme)",24:09,47413,12,9,2,1,1,35130,2,1,1,0,1
2021-04-03 19:17:00,11.5,Cloud9,Team Liquid,Cloud9,"Gnar,Udyr,Gangplank,Thresh,Orianna","Tristana,Lucian,Kai'Sa,Leona,Rell","Renekton,Nidalee,Sylas,Kalista,Alistar","Urgot,Hecarim,Ahri,Ezreal,Seraphine","Fudge,Blaber,Perkz,Zven,Vulcan (Philippe Laflamme)","Alphari,Santorin,Jensen,Tactical,CoreJJ",34:01,68621,15,10,5,2,2,53127,5,2,0,0,0
2021-04-03 17:47:00,11.6,MAD Lions,G2 Esports,MAD Lions,"Seraphine,Tristana,Senna,Rell,Blitzcrank","Jinx,Lucian,Twisted Fate,Xayah,Alistar","Gnar,Udyr,Orianna,Ezreal,Leona","Jayce,Volibear,Viktor,Kai'Sa,Nautilus","Armut,Elyoya,Humanoid,Carzzy,Kaiser","Wunder,Jankos,Caps,Rekkles,Mikyx",32:50,65096,20,10,4,1,2,52686,8,2,0,0,0
2021-04-03 16:53:00,11.6,G2 Esports,MAD Lions,G2 Esports,"Jinx,Twisted Fate,Lucian,Rakan,Alistar","Seraphine,Tristana,Senna,Gragas,Sylas","Akali,Volibear,Orianna,Kai'Sa,Nautilus","Gnar,Hecarim,Viktor,Xayah,Leona","Wunder,Jankos,Caps,Rekkles,Mikyx","Armut,Elyoya,Humanoid,Carzzy,Kaiser",31:06,61520,19,9,5,1,0,50607,6,4,0,0,2
2021-04-03 15:55:00,11.6,G2 Esports,MAD Lions,MAD Lions,"Jinx,Volibear,Hecarim,Urgot,Aatrox","Seraphine,Tristana,Senna,Lillia,Olaf","Gragas,Trundle,Lucian,Karma,Alistar","Gnar,Udyr,Twisted Fate,Kai'Sa,Rakan","Wunder,Jankos,Caps,Rekkles,Mikyx","Armut,Elyoya,Humanoid,Carzzy,Kaiser",29:32,46503,11,0,1,0,0,62478,26,9,2,2,2
2021-04-03 14:47:00,11.6,G2 Esports,MAD Lions,MAD Lions,"Thresh,Volibear,Lucian,Wukong,Urgot","Seraphine,Senna,Hecarim,Alistar,Twisted Fate","Sylas,Udyr,Tristana,Karma,Leona","Gnar,Olaf,Orianna,Jinx,Rell","Wunder,Jankos,Caps,Rekkles,Mikyx","Armut,Elyoya,Humanoid,Carzzy,Kaiser",41:42,70356,17,6,3,0,2,78151,24,11,4,3,0
2021-04-03 12:04:00,11.6,FunPlus Phoenix,Rare Atom,FunPlus Phoenix,"Nidalee,Nocturne,Renekton,Alistar,Maokai","Hecarim,Thresh,Akali,Irelia,Sett","Malphite,Lillia,Kled,Tristana,Rell","Jayce,Udyr,Orianna,Kai'Sa,Gragas","Nuguri,Tian,Doinb,Lwx,Crisp","Cube (Dai Yi),Leyan,FoFo,iBoy,Hang",34:04,62840,12,9,3,1,,57290,3,5,2,1,
2021-04-03 11:12:00,11.6,Rare Atom,FunPlus Phoenix,Rare Atom,"Akali,Thresh,Udyr,Gnar,Gragas","Nidalee,Hecarim,Lillia,Karthus,Alistar","Renekton,Nocturne,Azir,Kai'Sa,Maokai","Aatrox,Volibear,Orianna,Xayah,Rell","Cube (Dai Yi),Leyan,FoFo,iBoy,Hang","Nuguri,Tian,Doinb,Lwx,Crisp",32:19,66746,18,11,4,1,,51875,7,1,0,0,
2021-04-03 10:12:00,11.6,Rare Atom,FunPlus Phoenix,FunPlus Phoenix,"Udyr,Gragas,Nocturne,Twisted Fate,Orianna","Nidalee,Hecarim,Lillia,Ornn,Sion","Gnar,Xin Zhao,Zoe,Jinx,Thresh","Akali,Volibear,Renekton,Samira,Rell","Cube (Dai Yi),Leyan,FoFo,iBoy,Hang","Nuguri,Tian,Doinb,Lwx,Crisp",34:52,56330,7,2,1,0,,67899,20,10,4,1,
2021-04-03 09:39:00,11.6,DWG KIA,Hanwha Life Esports,DWG KIA,"Thresh,Renekton,Nocturne,Tristana,Kalista","Hecarim,Gnar,Seraphine,Syndra,Tahm Kench","Gangplank,Udyr,Zoe,Senna,Cho'Gath","Gragas,Olaf,Viktor,Ezreal,Leona","Khan,Canyon,ShowMaker,Ghost (Jang Yong-jun),BeryL","Morgan,Arthur (Park Mi-reu),Chovy,Deft,Vsta",34:33,63131,18,6,4,1,0,56426,11,2,0,0,2
2021-04-03 09:22:00,11.6,FunPlus Phoenix,Rare Atom,FunPlus Phoenix,"Nidalee,Thresh,Lillia,Zoe,Azir","Hecarim,Renekton,Gragas,Jayce,Sylas","Irelia,Udyr,Orianna,Kai'Sa,Rell","Gnar,Nocturne,Twisted Fate,Tristana,Alistar","Nuguri,Tian,Doinb,Lwx,Crisp","Cube (Dai Yi),Leyan,FoFo,iBoy,Hang",28:13,55462,17,9,1,1,,51051,16,2,3,0,
2021-04-03 08:42:00,11.6,Hanwha Life Esports,DWG KIA,DWG KIA,"Senna,Gnar,Udyr,Aatrox,Cho'Gath","Thresh,Renekton,Hecarim,Alistar,Tahm Kench","Gragas,Volibear,Sylas,Jinx,Rell","Sion,Graves,Seraphine,Ezreal,Braum","Morgan,Arthur (Park Mi-reu),Chovy,Deft,Vsta","Khan,Canyon,ShowMaker,Ghost (Jang Yong-jun),BeryL",31:00,49301,8,3,3,0,1,56502,11,8,1,2,1
2021-04-03 06:04:00,11.6,DWG KIA,Hanwha Life Esports,DWG KIA,"Thresh,Renekton,Sylas,Azir,Nocturne","Senna,Hecarim,Seraphine,Alistar,Gragas","Gnar,Udyr,Viktor,Jinx,Tahm Kench","Lulu,Olaf,Ryze,Tristana,Rell","Khan,Canyon,ShowMaker,Ghost (Jang Yong-jun),BeryL","Morgan,yoHan,Chovy,Deft,Vsta",30:27,58308,13,8,3,1,1,46243,3,2,2,0,1
2021-04-02 17:45:00,11.6,Fnatic,FC Schalke 04 Esports,FC Schalke 04 Esports,"Alistar,Orianna,Gangplank,Viktor,Wukong","Thresh,Tristana,Hecarim,Seraphine,Karma","Aatrox,Volibear,Azir,Xayah,Rell","Urgot,Udyr,Corki,Kai'Sa,Gragas","Bwipo,Selfmade,Nisqy,Upset,Hylissang","BrokenBlade,Gilius,Abbedagge,Neon (Matúš Jakubčík),LIMIT (Dino Tot)",25:07,39578,7,0,0,0,0,50529,20,8,3,1,2
2021-04-02 16:57:00,11.6,FC Schalke 04 Esports,Fnatic,FC Schalke 04 Esports,"Thresh,Tristana,Orianna,Olaf,Graves","Hecarim,Alistar,Udyr,Sylas,Ryze","Gangplank,Volibear,Viktor,Xayah,Gragas","Cho'Gath,Lee Sin,Twisted Fate,Kai'Sa,Rell","BrokenBlade,Gilius,Abbedagge,Neon (Matúš Jakubčík),LIMIT (Dino Tot)","Bwipo,Selfmade,Nisqy,Upset,Hylissang",28:07,58375,21,11,2,1,2,46046,6,2,2,0,0
2021-04-02 15:41:00,11.6,FC Schalke 04 Esports,Fnatic,FC Schalke 04 Esports,"Thresh,Orianna,Tristana,Volibear,Sion","Hecarim,Alistar,Jinx,Gragas,Jayce","Gangplank,Udyr,Sylas,Kai'Sa,Leona","Lulu,Olaf,Twisted Fate,Xayah,Rell","BrokenBlade,Gilius,Abbedagge,Neon (Matúš Jakubčík),LIMIT (Dino Tot)","Bwipo,Selfmade,Nisqy,Upset,Hylissang",34:03,67967,19,10,2,2,2,55579,11,2,3,0,0
2021-04-02 11:04:00,11.6,Suning,LNG Esports,Suning,"Olaf,Nidalee,Lillia,Orianna,Gnar","Jinx,Senna,Thresh,Jayce,Twisted Fate","Renekton,Hecarim,Kassadin,Varus,Tahm Kench","Aatrox,Volibear,Sylas,Kai'Sa,Alistar","Bin (Chen Ze-Bin),SofM,Angel (Xiang Tao),huanfeng,ON","M1kuya,Tarzan (Lee Seung-yong),icon,Light (Wang Guang-Yu),Iwandy",17:20,40301,21,8,1,0,,24877,2,0,0,0,
2021-04-02 10:14:00,11.6,Suning,LNG Esports,Suning,"Nidalee,Lillia,Thresh,Zoe,Ryze","Udyr,Senna,Hecarim,Jayce,Volibear","Gnar,Xin Zhao,Zilean,Jinx,Tahm Kench","Karma,Olaf,Lulu,Varus,Rakan","Bin (Chen Ze-Bin),SofM,Angel (Xiang Tao),huanfeng,ON","M1kuya,Tarzan (Lee Seung-yong),icon,Light (Wang Guang-Yu),Iwandy",29:06,52997,18,7,3,0,,42665,5,1,1,0,
2021-04-02 09:23:00,11.6,Suning,LNG Esports,Suning,"Nidalee,Lillia,Orianna,Sion,Tahm Kench","Udyr,Senna,Twisted Fate,Zilean,Jayce","Irelia,Nocturne,Sylas,Aphelios,Thresh","Gnar,Hecarim,Karma,Jinx,Nautilus","Bin (Chen Ze-Bin),SofM,Angel (Xiang Tao),huanfeng,ON","M1kuya,Tarzan (Lee Seung-yong),icon,Light (Wang Guang-Yu),Iwandy",27:00,56990,28,9,2,1,,40257,8,1,1,0,
2021-04-01 12:52:00,11.6,Invictus Gaming,Rare Atom,Rare Atom,"Tristana,Kai'Sa,Jinx,Ezreal,Alistar","Kalista,Hecarim,Thresh,Orianna,Zoe","Quinn,Udyr,Ryze,Draven,Rell","Lucian,Nidalee,Renekton,Xayah,Rakan","TheShy,XUN,Rookie,Wink,Lucas (Li Tan-Pan-Ao)","Cube (Dai Yi),Leyan,FoFo,iBoy,Hang",35:01,65391,18,6,0,1,,69206,19,9,5,1,
2021-04-01 12:08:00,11.6,Invictus Gaming,Rare Atom,Invictus Gaming,"Tristana,Kai'Sa,Jinx,Ornn,Renekton","Kalista,Hecarim,Lucian,Zoe,Quinn","Jayce,Udyr,Orianna,Draven,Thresh","Gnar,Lillia,Viktor,Aphelios,Tahm Kench","TheShy,XUN,Rookie,Wink,Lucas (Li Tan-Pan-Ao)","Cube (Dai Yi),Leyan,FoFo,iBoy,Hang",24:08,46346,9,8,4,1,,36768,3,0,0,0,
2021-04-01 11:19:00,11.6,Rare Atom,Invictus Gaming,Rare Atom,"Kalista,Thresh,Nidalee,Rell,Nautilus","Tristana,Kai'Sa,Gragas,Ornn,Gnar","Aatrox,Hecarim,Zoe,Jinx,Tahm Kench","Renekton,Udyr,Syndra,Varus,Braum","Cube (Dai Yi),Leyan,FoFo,iBoy,Hang","TheShy,XUN,Rookie,Wink,Lucas (Li Tan-Pan-Ao)",26:42,49818,14,7,3,0,,43398,6,2,1,0,
2021-04-01 10:58:00,11.6,DRX,T1,T1,"Senna,Thresh,Twisted Fate,Kalista,Galio","Udyr,Seraphine,Braum,Tristana,Xayah","Gnar,Volibear,Orianna,Ezreal,Rakan","Akali,Hecarim,Zoe,Varus,Leona","Kingen,Pyosik,SOLKA,BAO (Jeong Hyeon-woo),Becca (Son Min-woo)","Canna,Cuzz,Faker,Teddy,Keria",27:48,43291,6,1,0,0,0,55116,19,9,4,1,2
2021-04-01 10:20:00,11.6,Rare Atom,Invictus Gaming,Invictus Gaming,"Kalista,Thresh,Lucian,Senna,Jinx","Tristana,Gragas,Kai'Sa,Zoe,LeBlanc","Renekton,Udyr,Orianna,Aphelios,Alistar","Gnar,Nidalee,Azir,Varus,Tahm Kench","Cube (Dai Yi),Leyan,FoFo,iBoy,Hang","TheShy,XUN,Rookie,Wink,Lucas (Li Tan-Pan-Ao)",37:42,58173,6,3,2,0,,65312,8,9,4,1,
2021-04-01 10:02:00,11.6,T1,DRX,T1,"Sylas,Zoe,Renekton,Rell,Sejuani","Senna,Seraphine,Thresh,Varus,Kalista","Irelia,Udyr,Twisted Fate,Ezreal,Galio","Gnar,Hecarim,Orianna,Tristana,Alistar","Canna,Cuzz,Faker,Teddy,Keria","Kingen,Pyosik,SOLKA,BAO (Jeong Hyeon-woo),Becca (Son Min-woo)",28:41,55661,14,10,3,1,1,46707,7,2,0,0,1
2021-04-01 09:24:00,11.6,Rare Atom,Invictus Gaming,Rare Atom,"Kalista,Thresh,Udyr,Rell,Varus","Tristana,Gragas,Hecarim,Alistar,Jinx","Ornn,Lillia,Lucian,Ezreal,Bard","Renekton,Nidalee,Ryze,Senna,Leona","Cube (Dai Yi),Leyan,FoFo,iBoy,Hang","TheShy,XUN,Rookie,Wink,Lucas (Li Tan-Pan-Ao)",33:23,58953,9,7,2,1,,58487,11,6,2,1,
2021-04-01 08:54:00,11.6,DRX,T1,DRX,"Senna,Thresh,Renekton,Tahm Kench,Braum","Udyr,Tristana,Hecarim,Lucian,Gragas","Gnar,Lillia,Seraphine,Xayah,Rakan","Sion,Nidalee,Sylas,Varus,Rell","Kingen,Pyosik,SOLKA,BAO (Jeong Hyeon-woo),Becca (Son Min-woo)","Canna,Cuzz,Faker,Teddy,Keria",42:01,79713,20,9,5,2,2,70488,11,6,1,1,0
2021-04-01 06:46:00,11.6,T1,DRX,T1,"Sylas,Tristana,Renekton,Galio,Rell","Senna,Seraphine,Thresh,Varus,Kalista","Gnar,Udyr,Viktor,Kai'Sa,Leona","Jayce,Hecarim,Zoe,Ezreal,Braum","Canna,Cuzz,Faker,Teddy,Keria","Kingen,Pyosik,SOLKA,BAO (Jeong Hyeon-woo),Becca (Son Min-woo)",42:11,75007,15,10,3,0,2,70866,12,5,3,1,0
2021-03-31 12:05:00,11.6,Hanwha Life Esports,Nongshim RedForce,Hanwha Life Esports,"Seraphine,Thresh,Nidalee,Gangplank,Sett","Lucian,Senna,Sylas,Kalista,Jinx","Gnar,Hecarim,Orianna,Kai'Sa,Leona","Aatrox,Lillia,Renekton,Ezreal,Alistar","Morgan,Arthur (Park Mi-reu),Chovy,Deft,Vsta","Rich (Lee Jae-won),Peanut,Bay,deokdam,Kellin",33:32,66322,19,10,4,1,1,53375,7,2,1,0,0
2021-03-31 11:05:00,11.6,Nongshim RedForce,Hanwha Life Esports,Nongshim RedForce,"Lucian,Sylas,Senna,Zoe,Gnar","Seraphine,Thresh,Alistar,Leona,Rakan","Aatrox,Nidalee,Renekton,Ezreal,Braum","Gragas,Hecarim,Viktor,Kai'Sa,Rell","Rich (Lee Jae-won),Peanut,Bay,deokdam,Kellin","Morgan,yoHan,Chovy,Deft,Vsta",33:10,63391,12,10,4,1,1,49589,5,0,0,0,1
2021-03-31 10:09:00,11.6,Hanwha Life Esports,Nongshim RedForce,Hanwha Life Esports,"Seraphine,Thresh,Gnar,Aatrox,Gragas","Lucian,Senna,Renekton,Kalista,Ezreal","Urgot,Udyr,Sylas,Kai'Sa,Rell","Sion,Hecarim,Orianna,Jinx,Alistar","Morgan,yoHan,Chovy,Deft,Vsta","Rich (Lee Jae-won),Peanut,Bay,deokdam,Kellin",31:01,58826,16,7,3,1,2,51545,14,3,1,0,0
2021-03-31 09:05:00,11.6,Hanwha Life Esports,Nongshim RedForce,Nongshim RedForce,"Seraphine,Tristana,Gnar,Aatrox,Orianna","Lucian,Senna,Renekton,Sylas,Sion","Sett,Udyr,Viktor,Kalista,Neeko","Gragas,Hecarim,Syndra,Jinx,Thresh","Morgan,yoHan,Chovy,Deft,Vsta","Rich (Lee Jae-won),Peanut,Bay,deokdam,Kellin",37:26,61861,9,4,4,0,1,69827,16,8,1,2,1
2021-03-31 07:03:00,11.6,Hanwha Life Esports,Nongshim RedForce,Hanwha Life Esports,"Seraphine,Tristana,Gnar,Samira,Kai'Sa","Lucian,Senna,Thresh,Sylas,Jinx","Vladimir,Nidalee,Renekton,Kalista,Rell","Gragas,Hecarim,Zoe,Ezreal,Alistar","Morgan,yoHan,Chovy,Deft,Vsta","Rich (Lee Jae-won),Peanut,Bay,deokdam,Kellin",51:01,91866,24,9,5,2,1,79875,17,4,2,0,0
2021-03-28 21:40:00,11.5,Dignitas,100 Thieves,100 Thieves,"Tahm Kench,Gnar,Tristana,Gangplank,Azir","Kalista,Lillia,Seraphine,Thresh,Vayne","Renekton,Udyr,Orianna,Xayah,Rakan","Gragas,Hecarim,Zoe,Kai'Sa,Rell","FakeGod,Dardoch,Soligo,Neo (Toàn Trần),aphromoo","Ssumday,Closer (Can Çelik),ry0ma,FBI,huhi",26:27,41818,4,3,0,0,0,53298,22,11,3,1,2
2021-03-28 20:39:00,11.5,100 Thieves,Dignitas,100 Thieves,"Seraphine,Lillia,Kalista,Jinx,Twisted Fate","Tahm Kench,Tristana,Renekton,Nautilus,Sett","Gnar,Hecarim,Orianna,Kai'Sa,Rell","Gangplank,Udyr,Ahri,Xayah,Thresh","Ssumday,Closer (Can Çelik),ry0ma,FBI,huhi","FakeGod,Dardoch,Soligo,Neo (Toàn Trần),aphromoo",36:07,72424,20,11,4,1,2,57031,7,2,1,0,0
2021-03-28 19:25:00,11.5,100 Thieves,Dignitas,100 Thieves,"Seraphine,Lillia,Nidalee,Udyr,Twisted Fate","Tahm Kench,Tristana,Renekton,Nautilus,Sett","Gnar,Hecarim,Orianna,Kai'Sa,Alistar","Gangplank,Volibear,Ahri,Kalista,Thresh","Ssumday,Closer (Can Çelik),ry0ma,FBI,huhi","FakeGod,Dardoch,Soligo,Neo (Toàn Trần),aphromoo",36:12,71310,24,11,2,1,1,60779,12,3,3,0,1
2021-03-28 17:37:00,11.6,Rogue (European Team),MAD Lions,MAD Lions,"Tristana,Jinx,Hecarim,Kalista,Ezreal","Gnar,Senna,Orianna,Kennen,Udyr","Sion,Nidalee,Lucian,Aphelios,Thresh","Urgot,Lillia,Twisted Fate,Kai'Sa,Alistar","Odoamne,Inspired,Larssen,Hans sama,Trymbi","Armut,Elyoya,Humanoid,Carzzy,Kaiser",38:28,66070,19,4,4,0,1,76649,23,9,1,2,1
2021-03-28 16:45:00,11.6,Rogue (European Team),MAD Lions,MAD Lions,"Tristana,Jinx,Lucian,Rell,Xayah","Gnar,Senna,Thresh,Caitlyn,Kalista","Sion,Hecarim,Azir,Kai'Sa,Rakan","Aatrox,Volibear,Orianna,Vayne,Alistar","Odoamne,Inspired,Larssen,Hans sama,Trymbi","Armut,Elyoya,Humanoid,Carzzy,Kaiser",28:21,44775,7,2,1,0,0,58419,23,10,2,1,2
2021-03-28 15:44:00,11.6,Rogue (European Team),MAD Lions,MAD Lions,"Tristana,Lucian,Twisted Fate,Sion,Urgot","Hecarim,Gnar,Jayce,Lillia,Udyr","Aatrox,Graves,Azir,Senna,Cho'Gath","Wukong,Volibear,Orianna,Jinx,Thresh","Odoamne,Inspired,Larssen,Hans sama,Trymbi","Armut,Elyoya,Humanoid,Carzzy,Kaiser",30:10,49955,9,4,1,0,1,60969,19,11,3,2,1
2021-03-28 14:23:00,11.6,Rogue (European Team),MAD Lions,Rogue (European Team),"Tristana,Lucian,Twisted Fate,Sion,Wukong","Hecarim,Gnar,Kalista,Lillia,Aatrox","Jayce,Udyr,Azir,Senna,Cho'Gath","Malphite,Volibear,Orianna,Jinx,Thresh","Odoamne,Inspired,Larssen,Hans sama,Trymbi","Armut,Elyoya,Humanoid,Carzzy,Kaiser",29:51,59362,15,8,1,1,1,48588,8,3,2,0,1
2021-03-28 12:15:00,11.5,Liiv SANDBOX,DRX,Liiv SANDBOX,"Seraphine,Renekton,Tristana,Rakan,Rell","Gragas,Hecarim,Thresh,Camille,Zoe","Jayce,Udyr,Azir,Samira,Alistar","Gnar,Lillia,Syndra,Kai'Sa,Leona","Summit,Croco,FATE (Yoo Su-hyeok),Prince (Lee Chae-hwan),Effort","Kingen,Pyosik,SOLKA,BAO (Jeong Hyeon-woo),Becca (Son Min-woo)",32:56,56757,7,7,1,0,1,58583,15,5,4,1,1
2021-03-28 12:14:00,11.5,EDward Gaming,Rare Atom,EDward Gaming,"Gragas,Renekton,Nocturne,Twisted Fate,Lucian","Hecarim,Udyr,Thresh,Orianna,Syndra","Gnar,Lillia,Tristana,Xayah,Rell","Jayce,Nidalee,Ryze,Kai'Sa,Alistar","Flandre,Jiejie,Scout,Viper (Park Do-hyeon),Meiko","Cube (Dai Yi),Leyan,FoFo,iBoy,Hang",26:32,55335,23,10,3,1,,40681,4,2,1,0,
2021-03-28 11:24:00,11.5,Rare Atom,EDward Gaming,EDward Gaming,"Gnar,Thresh,Udyr,Orianna,Lucian","Renekton,Gragas,Hecarim,Cho'Gath,Karthus","Sion,Nocturne,Syndra,Tristana,Rell","Jayce,Lillia,Azir,Kai'Sa,Alistar","Cube (Dai Yi),Leyan,FoFo,iBoy,Hang","Flandre,Jiejie,Scout,Viper (Park Do-hyeon),Meiko",28:29,44658,2,2,2,0,,55089,15,9,2,1,
