tier,division,match_id
BRONZE,II,EUW1_5447077103
BRONZE,II,EUW1_5447082584
BRONZE,II,EUW1_5434826648
BRONZE,II,EUW1_5434801494
BRONZE,II,EUW1_5426147636
BRONZE,II,EUW1_5426142052
BRONZE,II,EUW1_5425952610
BRONZE,II,EUW1_5423934746
BRONZE,II,EUW1_5419542759
BRONZE,II,EUW1_5419458488
BRONZE,II,EUW1_5419425444
BRONZE,II,EUW1_5418199352
BRONZE,II,EUW1_5417959217
BRONZE,II,EUW1_5415601515
BRONZE,II,EUW1_5415585778
BRONZE,II,EUW1_5415541321
BRONZE,II,EUW1_5413879145
BRONZE,II,EUW1_5412609342
BRONZE,II,EUW1_5410020028
BRONZE,II,EUW1_5404868113
BRONZE,II,EUW1_5404921899
BRONZE,II,EUW1_5401583470
BRONZE,II,EUW1_5401491761
BRONZE,II,EUW1_5225419530
BRONZE,II,EUW1_5225409024
BRONZE,II,EUW1_5222208060
BRONZE,II,EUW1_5220393671
BRONZE,II,EUW1_5213686830
BRONZE,II,EUW1_5213706262
BRONZE,II,EUW1_5212134394
BRONZE,II,EUW1_5212049585
BRONZE,II,EUW1_5210165465
BRONZE,II,EUW1_5210182063
BRONZE,II,EUW1_5209729624
BRONZE,II,EUW1_5209665069
BRONZE,II,EUW1_5197196821
BRONZE,II,EUW1_5177171932
BRONZE,II,EUW1_5171217878
BRONZE,II,EUW1_5171184874
BRONZE,II,EUW1_5169392055
BRONZE,II,EUW1_5119034068
BRONZE,II,EUW1_5094262162
BRONZE,II,EUW1_5094042408
BRONZE,II,EUW1_5068240993
BRONZE,II,EUW1_5059006704
BRONZE,II,EUW1_5055301288
BRONZE,II,EUW1_5054205797
BRONZE,II,EUW1_5052153184
BRONZE,II,EUW1_5521781200
BRONZE,II,EUW1_5521664159
BRONZE,II,EUW1_5518543041
BRONZE,II,EUW1_5495118356
BRONZE,II,EUW1_5474165430
BRONZE,II,EUW1_5473890425
BRONZE,II,EUW1_5403814496
BRONZE,II,EUW1_5394599681
BRONZE,II,EUW1_5393437633
BRONZE,II,EUW1_5384955297
BRONZE,II,EUW1_5383592670
BRONZE,II,EUW1_5382926843
BRONZE,II,EUW1_5382835786
BRONZE,II,EUW1_5382767470
BRONZE,II,EUW1_5381999751
BRONZE,II,EUW1_5382104617
BRONZE,II,EUW1_5381846098
BRONZE,II,EUW1_5376014787
BRONZE,II,EUW1_5375954104
BRONZE,II,EUW1_5373982383
BRONZE,II,EUW1_5373849031
BRONZE,II,EUW1_5361220939
BRONZE,II,EUW1_5359325446
BRONZE,II,EUW1_5358301169
BRONZE,II,EUW1_5353802684
BRONZE,II,EUW1_5495885662
BRONZE,II,EUW1_5495857406
BRONZE,II,EUW1_5495764521
BRONZE,II,EUW1_5495712748
BRONZE,II,EUW1_5490288724
BRONZE,II,EUW1_5489987601
BRONZE,II,EUW1_5489352236
BRONZE,II,EUW1_5489077461
BRONZE,II,EUW1_5488230541
BRONZE,II,EUW1_5488174533
BRONZE,II,EUW1_5488057408
BRONZE,II,EUW1_5488003052
BRONZE,II,EUW1_5487936537
BRONZE,II,EUW1_5487819968
BRONZE,II,EUW1_5487853934
BRONZE,II,EUW1_5487775660
BRONZE,II,EUW1_5487694890
BRONZE,II,EUW1_5484281080
