match_id,count,tier,division,patch,game_duration,region,winning_team,first_champion,first_tower,first_inhibitor,first_baron,first_dragon,first_rift_herald
EUW1_5528961159,18600,GOLD,III,11.21,1399,EUW1,200.0,100.0,200.0,,,200.0,200.0
EUW1_5527943969,18601,GOLD,III,11.21,929,EUW1,100.0,100.0,100.0,,,100.0,100.0
EUW1_5527991424,18602,GOLD,III,11.21,1993,EUW1,100.0,200.0,100.0,100.0,200.0,200.0,100.0
EUW1_5527951011,18603,GOLD,III,11.21,2451,EUW1,200.0,200.0,100.0,200.0,100.0,100.0,200.0
EUW1_5527928450,18604,GOLD,III,11.21,1307,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,200.0
EUW1_5526255064,18605,GOLD,III,11.21,2083,EUW1,100.0,100.0,200.0,100.0,100.0,100.0,200.0
EUW1_5526208254,18606,GOLD,III,11.21,1295,EUW1,100.0,200.0,100.0,100.0,,100.0,200.0
EUW1_5526135465,18607,GOLD,III,11.21,1758,EUW1,200.0,100.0,200.0,200.0,200.0,200.0,100.0
EUW1_5526044068,18608,GOLD,III,11.21,950,EUW1,200.0,200.0,200.0,,,200.0,
EUW1_5525025478,18609,GOLD,III,11.21,1693,EUW1,100.0,100.0,100.0,100.0,100.0,200.0,200.0
EUW1_5525013715,18610,GOLD,III,11.21,1770,EUW1,200.0,200.0,200.0,200.0,,200.0,200.0
EUW1_5524958954,18611,GOLD,III,11.21,2770,EUW1,200.0,100.0,200.0,100.0,100.0,100.0,200.0
EUW1_5524645647,18612,GOLD,III,11.21,2081,EUW1,200.0,100.0,200.0,200.0,200.0,200.0,200.0
EUW1_5521907934,18613,GOLD,III,11.21,1865,EUW1,100.0,100.0,100.0,100.0,,100.0,200.0
EUW1_5521817157,18614,GOLD,III,11.21,2288,EUW1,100.0,100.0,200.0,200.0,200.0,100.0,200.0
EUW1_5520794168,18615,GOLD,III,11.21,2251,EUW1,100.0,200.0,200.0,100.0,200.0,200.0,100.0
EUW1_5520751364,18616,GOLD,III,11.21,3072,EUW1,100.0,200.0,100.0,200.0,200.0,200.0,100.0
EUW1_5534395882,18617,GOLD,III,11.21,1439,EUW1,100.0,100.0,100.0,100.0,,200.0,100.0
EUW1_5534268914,18618,GOLD,III,11.21,1445,EUW1,100.0,200.0,100.0,100.0,100.0,100.0,200.0
EUW1_5534167712,18619,GOLD,III,11.21,2049,EUW1,200.0,200.0,200.0,200.0,200.0,100.0,100.0
EUW1_5533435130,18620,GOLD,III,11.21,1482,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
EUW1_5533381289,18621,GOLD,III,11.21,1683,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,200.0
EUW1_5533258264,18622,GOLD,III,11.21,1759,EUW1,100.0,200.0,100.0,100.0,,200.0,100.0
EUW1_5533202678,18623,GOLD,III,11.21,2463,EUW1,200.0,100.0,100.0,200.0,200.0,100.0,100.0
EUW1_5532901352,18624,GOLD,III,11.21,1340,EUW1,200.0,100.0,200.0,,,100.0,100.0
EUW1_5532780077,18625,GOLD,III,11.21,2257,EUW1,100.0,200.0,200.0,100.0,200.0,200.0,200.0
EUW1_5532837713,18626,GOLD,III,11.21,1527,EUW1,100.0,100.0,100.0,100.0,100.0,200.0,100.0
EUW1_5532797387,18627,GOLD,III,11.21,1544,EUW1,200.0,100.0,200.0,200.0,200.0,200.0,200.0
EUW1_5532661178,18628,GOLD,III,11.21,1123,EUW1,100.0,100.0,100.0,,,100.0,100.0
EUW1_5532585952,18629,GOLD,III,11.21,2409,EUW1,200.0,100.0,200.0,200.0,100.0,100.0,200.0
EUW1_5532519145,18630,GOLD,III,11.21,1382,EUW1,200.0,100.0,200.0,200.0,200.0,200.0,200.0
EUW1_5532485796,18631,GOLD,III,11.21,1525,EUW1,100.0,200.0,200.0,100.0,,200.0,200.0
EUW1_5516193062,18632,GOLD,III,11.21,2016,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,100.0
EUW1_5515823632,18633,GOLD,III,11.21,1857,EUW1,200.0,200.0,100.0,200.0,200.0,100.0,200.0
EUW1_5463261007,18634,GOLD,III,11.18,2218,EUW1,200.0,100.0,200.0,200.0,200.0,100.0,200.0
EUW1_5462611084,18635,GOLD,III,11.18,2047,EUW1,100.0,100.0,100.0,100.0,200.0,100.0,100.0
EUW1_5462393293,18636,GOLD,III,11.18,1649,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
EUW1_5461943599,18637,GOLD,III,11.18,1324,EUW1,200.0,200.0,100.0,200.0,,200.0,100.0
EUW1_5461781095,18638,GOLD,III,11.18,2006,EUW1,100.0,100.0,100.0,100.0,200.0,200.0,100.0
EUW1_5461676842,18639,GOLD,III,11.18,1535,EUW1,100.0,100.0,200.0,100.0,100.0,200.0,200.0
EUW1_5459648514,18640,GOLD,III,11.18,207,EUW1,100.0,200.0,,,,,
EUW1_5454977054,18641,GOLD,III,11.18,1757,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,100.0
EUW1_5534501774,18642,GOLD,III,11.21,1535,EUW1,100.0,100.0,100.0,,100.0,200.0,100.0
EUW1_5534338710,18643,GOLD,III,11.21,2179,EUW1,100.0,200.0,100.0,200.0,100.0,100.0,100.0
EUW1_5534343567,18644,GOLD,III,11.21,1809,EUW1,200.0,200.0,200.0,200.0,,200.0,200.0
EUW1_5533176721,18645,GOLD,III,11.21,2162,EUW1,100.0,200.0,200.0,100.0,,100.0,
EUW1_5533240600,18646,GOLD,III,11.21,1730,EUW1,100.0,100.0,100.0,,100.0,100.0,100.0
EUW1_5533097213,18647,GOLD,III,11.21,1801,EUW1,100.0,100.0,100.0,100.0,,100.0,100.0
EUW1_5532393118,18648,GOLD,III,11.21,1974,EUW1,200.0,200.0,200.0,200.0,,200.0,
EUW1_5529481071,18649,GOLD,III,11.21,1561,EUW1,200.0,200.0,200.0,200.0,,200.0,200.0
EUW1_5526330844,18650,GOLD,III,11.21,1481,EUW1,200.0,200.0,200.0,,,200.0,
EUW1_5526037867,18651,GOLD,III,11.21,2398,EUW1,200.0,200.0,100.0,200.0,200.0,200.0,100.0
EUW1_5526030968,18652,GOLD,III,11.21,1919,EUW1,100.0,100.0,100.0,100.0,,200.0,200.0
EUW1_5524878593,18653,GOLD,III,11.21,1451,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,200.0
EUW1_5521655364,18654,GOLD,III,11.21,2139,EUW1,100.0,200.0,200.0,100.0,100.0,200.0,100.0
EUW1_5521617374,18655,GOLD,III,11.21,1812,EUW1,200.0,200.0,100.0,200.0,200.0,200.0,100.0
EUW1_5521246388,18656,GOLD,III,11.21,2043,EUW1,200.0,100.0,200.0,200.0,100.0,200.0,200.0
EUW1_5520684122,18657,GOLD,III,11.21,1469,EUW1,100.0,200.0,100.0,100.0,100.0,100.0,100.0
EUW1_5520589914,18658,GOLD,III,11.21,1954,EUW1,100.0,100.0,200.0,100.0,100.0,100.0,200.0
EUW1_5520564651,18659,GOLD,III,11.21,2092,EUW1,200.0,100.0,100.0,200.0,100.0,200.0,100.0
EUW1_5520429546,18660,GOLD,III,11.21,1969,EUW1,100.0,100.0,100.0,100.0,,200.0,200.0
EUW1_5520422488,18661,GOLD,III,11.21,1929,EUW1,100.0,100.0,200.0,100.0,100.0,200.0,200.0
EUW1_5520254265,18662,GOLD,III,11.21,2110,EUW1,200.0,100.0,100.0,200.0,100.0,100.0,100.0
EUW1_5519996361,18663,GOLD,III,11.21,1752,EUW1,100.0,200.0,100.0,100.0,,200.0,100.0
EUW1_5519773895,18664,GOLD,III,11.21,2353,EUW1,100.0,200.0,200.0,100.0,200.0,100.0,200.0
EUW1_5519408654,18665,GOLD,III,11.21,2015,EUW1,100.0,100.0,100.0,100.0,100.0,200.0,100.0
EUW1_5523199311,18666,GOLD,III,11.21,2099,EUW1,100.0,200.0,200.0,100.0,100.0,100.0,200.0
EUW1_5522440073,18667,GOLD,III,11.21,2209,EUW1,100.0,100.0,100.0,100.0,100.0,200.0,100.0
EUW1_5521434762,18668,GOLD,III,11.21,1168,EUW1,200.0,200.0,200.0,,,100.0,200.0
EUW1_5521416598,18669,GOLD,III,11.21,2120,EUW1,100.0,100.0,100.0,100.0,200.0,200.0,
EUW1_5519686608,18670,GOLD,III,11.21,2365,EUW1,200.0,200.0,200.0,200.0,100.0,200.0,100.0
EUW1_5519672851,18671,GOLD,III,11.21,1554,EUW1,200.0,100.0,200.0,200.0,,200.0,200.0
EUW1_5488018818,18672,GOLD,III,11.19,1562,EUW1,100.0,200.0,100.0,,,200.0,100.0
EUW1_5483454163,18673,GOLD,III,11.19,2032,EUW1,100.0,200.0,100.0,100.0,200.0,100.0,200.0
EUW1_5481987218,18674,GOLD,III,11.19,2042,EUW1,100.0,200.0,100.0,100.0,100.0,100.0,100.0
EUW1_5482031417,18675,GOLD,III,11.19,1854,EUW1,100.0,200.0,100.0,100.0,200.0,100.0,100.0
EUW1_5480712892,18676,GOLD,III,11.19,1659,EUW1,200.0,100.0,200.0,200.0,200.0,200.0,100.0
EUW1_5479232638,18677,GOLD,III,11.19,2172,EUW1,200.0,100.0,200.0,200.0,200.0,100.0,200.0
EUW1_5479177572,18678,GOLD,III,11.19,1229,EUW1,200.0,200.0,200.0,200.0,,200.0,200.0
EUW1_5478896789,18679,GOLD,III,11.19,2165,EUW1,100.0,100.0,200.0,200.0,,200.0,100.0
EUW1_5478769456,18680,GOLD,III,11.19,2094,EUW1,200.0,100.0,100.0,200.0,200.0,200.0,200.0
EUW1_5476019522,18681,GOLD,III,11.19,2164,EUW1,100.0,100.0,100.0,100.0,200.0,100.0,100.0
EUW1_5475686694,18682,GOLD,III,11.19,1886,EUW1,200.0,200.0,100.0,200.0,200.0,100.0,200.0
EUW1_5475650852,18683,GOLD,III,11.19,1807,EUW1,100.0,200.0,200.0,100.0,100.0,200.0,200.0
EUW1_5475355659,18684,GOLD,III,11.19,1690,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,200.0
EUW1_5474629228,18685,GOLD,III,11.19,979,EUW1,200.0,100.0,200.0,,,200.0,
EUW1_5471429121,18686,GOLD,III,11.18,1495,EUW1,200.0,100.0,200.0,200.0,,200.0,200.0
EUW1_5471492238,18687,GOLD,III,11.18,1969,EUW1,200.0,100.0,100.0,200.0,200.0,200.0,100.0
EUW1_5470956083,18688,GOLD,III,11.18,1443,EUW1,100.0,200.0,100.0,,,200.0,100.0
EUW1_5470769289,18689,GOLD,III,11.18,2042,EUW1,200.0,200.0,200.0,100.0,200.0,200.0,100.0
EUW1_5469614508,18690,GOLD,III,11.18,1691,EUW1,100.0,200.0,100.0,100.0,200.0,100.0,200.0
EUW1_5414939600,18691,GOLD,III,11.16,1571,EUW1,100.0,100.0,100.0,100.0,,100.0,100.0
EUW1_5414956170,18692,GOLD,III,11.16,1529,EUW1,100.0,100.0,100.0,100.0,100.0,200.0,100.0
EUW1_5414912862,18693,GOLD,III,11.16,2361,EUW1,100.0,200.0,200.0,100.0,100.0,100.0,200.0
EUW1_5413373294,18694,GOLD,III,11.16,1407,EUW1,200.0,200.0,200.0,200.0,,200.0,200.0
EUW1_5402273199,18695,GOLD,III,11.15,1970,EUW1,100.0,100.0,200.0,100.0,100.0,100.0,200.0
EUW1_5388346801,18696,GOLD,III,11.15,1747,EUW1,100.0,100.0,100.0,100.0,100.0,200.0,100.0
EUW1_5388383710,18697,GOLD,III,11.15,1620,EUW1,100.0,200.0,100.0,100.0,100.0,100.0,200.0
EUW1_5374728706,18698,GOLD,III,11.14,2157,EUW1,200.0,100.0,200.0,200.0,200.0,100.0,100.0
EUW1_5373474765,18699,GOLD,III,11.14,1622,EUW1,200.0,100.0,200.0,200.0,200.0,200.0,100.0
EUW1_5373418712,18700,GOLD,III,11.14,1738,EUW1,100.0,200.0,100.0,100.0,100.0,200.0,200.0
EUW1_5373451710,18701,GOLD,III,11.14,1328,EUW1,100.0,200.0,100.0,100.0,,100.0,100.0
EUW1_5373326619,18702,GOLD,III,11.14,1881,EUW1,100.0,200.0,100.0,100.0,200.0,200.0,100.0
EUW1_5373235566,18703,GOLD,III,11.14,201,EUW1,200.0,,,,,,
EUW1_5373148726,18704,GOLD,III,11.14,1773,EUW1,100.0,100.0,200.0,100.0,100.0,100.0,200.0
EUW1_5373075843,18705,GOLD,III,11.14,1572,EUW1,200.0,100.0,100.0,100.0,200.0,100.0,100.0
EUW1_5370195519,18706,GOLD,III,11.14,1956,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,200.0
EUW1_5370180647,18707,GOLD,III,11.14,2263,EUW1,100.0,200.0,200.0,200.0,200.0,100.0,100.0
EUW1_5356406351,18708,GOLD,III,11.13,1687,EUW1,200.0,100.0,100.0,200.0,200.0,200.0,100.0
EUW1_5356249211,18709,GOLD,III,11.13,1926,EUW1,100.0,100.0,100.0,100.0,200.0,100.0,100.0
EUW1_5356256383,18710,GOLD,III,11.13,1365,EUW1,200.0,200.0,200.0,200.0,,200.0,200.0
EUW1_5354879977,18711,GOLD,III,11.13,1504,EUW1,100.0,200.0,100.0,100.0,100.0,100.0,100.0
EUW1_5344012145,18712,GOLD,III,11.13,2261,EUW1,200.0,200.0,200.0,100.0,100.0,200.0,100.0
EUW1_5343897287,18713,GOLD,III,11.13,1471,EUW1,100.0,200.0,100.0,100.0,100.0,200.0,100.0
EUW1_5342677497,18714,GOLD,III,11.13,1823,EUW1,200.0,200.0,200.0,200.0,200.0,100.0,200.0
EUW1_5342672741,18715,GOLD,III,11.13,1510,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
EUW1_5528237537,18716,GOLD,III,11.21,1775,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
EUW1_5528272456,18717,GOLD,III,11.21,2143,EUW1,200.0,100.0,100.0,100.0,100.0,200.0,200.0
EUW1_5528070341,18718,GOLD,III,11.21,1859,EUW1,200.0,200.0,100.0,200.0,100.0,100.0,100.0
EUW1_5528048409,18719,GOLD,III,11.21,1611,EUW1,100.0,200.0,200.0,100.0,100.0,100.0,200.0
EUW1_5522486820,18720,GOLD,III,11.21,1977,EUW1,100.0,200.0,200.0,100.0,200.0,200.0,100.0
EUW1_5522389599,18721,GOLD,III,11.21,1240,EUW1,200.0,100.0,200.0,200.0,,200.0,200.0
EUW1_5510159274,18722,GOLD,III,11.2,2131,EUW1,100.0,200.0,100.0,100.0,100.0,200.0,100.0
EUW1_5510124041,18723,GOLD,III,11.2,1830,EUW1,100.0,100.0,100.0,100.0,100.0,200.0,100.0
EUW1_5494883883,18724,GOLD,III,11.2,2152,EUW1,200.0,100.0,200.0,200.0,200.0,100.0,200.0
EUW1_5494837198,18725,GOLD,III,11.2,2608,EUW1,200.0,200.0,200.0,100.0,100.0,100.0,
EUW1_5493996497,18726,GOLD,III,11.2,1344,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,200.0
EUW1_5304684310,18727,GOLD,III,11.11,2257,EUW1,200.0,100.0,100.0,200.0,100.0,200.0,100.0
EUW1_5304642535,18728,GOLD,III,11.11,1216,EUW1,200.0,200.0,200.0,,,100.0,100.0
EUW1_5302828292,18729,GOLD,III,11.11,1995,EUW1,200.0,200.0,100.0,200.0,100.0,100.0,
EUW1_5302836278,18730,GOLD,III,11.11,1399,EUW1,100.0,200.0,100.0,100.0,,100.0,100.0
EUW1_5302784732,18731,GOLD,III,11.11,1839,EUW1,100.0,200.0,200.0,100.0,100.0,100.0,200.0
EUW1_5301979767,18732,GOLD,III,11.11,1567,EUW1,200.0,100.0,200.0,200.0,200.0,200.0,200.0
EUW1_5302003830,18733,GOLD,III,11.11,1903,EUW1,100.0,100.0,100.0,200.0,100.0,200.0,200.0
EUW1_5300121441,18734,GOLD,III,11.11,1477,EUW1,100.0,100.0,100.0,100.0,,100.0,200.0
EUW1_5299975578,18735,GOLD,III,11.11,2279,EUW1,200.0,200.0,200.0,100.0,200.0,100.0,200.0
EUW1_5299960738,18736,GOLD,III,11.11,1759,EUW1,100.0,200.0,100.0,100.0,100.0,200.0,200.0
EUW1_5299884732,18737,GOLD,III,11.11,2020,EUW1,100.0,200.0,100.0,100.0,100.0,100.0,100.0
EUW1_5299798612,18738,GOLD,III,11.11,2132,EUW1,200.0,100.0,200.0,200.0,200.0,200.0,
EUW1_5299773750,18739,GOLD,III,11.11,2288,EUW1,100.0,200.0,200.0,100.0,200.0,100.0,200.0
EUW1_5298367255,18740,GOLD,III,11.11,2374,EUW1,100.0,200.0,200.0,100.0,100.0,200.0,100.0
EUW1_5532593620,18741,GOLD,III,11.21,2659,EUW1,100.0,100.0,100.0,100.0,100.0,200.0,100.0
EUW1_5532488851,18742,GOLD,III,11.21,1360,EUW1,100.0,200.0,100.0,100.0,,100.0,100.0
EUW1_5532484700,18743,GOLD,III,11.21,1411,EUW1,100.0,200.0,100.0,100.0,100.0,200.0,100.0
EUW1_5529941642,18744,GOLD,III,11.21,2414,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,
EUW1_5529818725,18745,GOLD,III,11.21,2015,EUW1,200.0,200.0,100.0,200.0,200.0,200.0,100.0
EUW1_5529864122,18746,GOLD,III,11.21,1545,EUW1,200.0,100.0,200.0,200.0,200.0,200.0,200.0
EUW1_5525298821,18747,GOLD,III,11.21,2580,EUW1,100.0,200.0,200.0,200.0,100.0,200.0,200.0
EUW1_5525315589,18748,GOLD,III,11.21,1626,EUW1,200.0,200.0,100.0,200.0,200.0,200.0,100.0
EUW1_5522587241,18749,GOLD,III,11.21,1957,EUW1,200.0,100.0,200.0,200.0,200.0,200.0,100.0
EUW1_5522534471,18750,GOLD,III,11.21,1443,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,100.0
EUW1_5522487555,18751,GOLD,III,11.21,1521,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,200.0
EUW1_5522274077,18752,GOLD,III,11.21,1681,EUW1,100.0,200.0,100.0,100.0,,200.0,200.0
EUW1_5522231773,18753,GOLD,III,11.21,2221,EUW1,200.0,200.0,200.0,200.0,200.0,100.0,100.0
EUW1_5521351651,18754,GOLD,III,11.21,1432,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,200.0
EUW1_5521294282,18755,GOLD,III,11.21,2344,EUW1,100.0,200.0,100.0,100.0,200.0,200.0,200.0
EUW1_5521209371,18756,GOLD,III,11.21,1422,EUW1,100.0,200.0,100.0,100.0,100.0,200.0,100.0
EUW1_5519086471,18757,GOLD,III,11.21,1399,EUW1,100.0,200.0,100.0,100.0,100.0,100.0,100.0
EUW1_5519152261,18758,GOLD,III,11.21,2605,EUW1,200.0,100.0,200.0,200.0,200.0,200.0,
EUW1_5517739864,18759,GOLD,III,11.21,1313,EUW1,100.0,100.0,100.0,100.0,,100.0,100.0
EUW1_5517688393,18760,GOLD,III,11.21,1587,EUW1,100.0,200.0,100.0,100.0,100.0,100.0,200.0
EUW1_5517696861,18761,GOLD,III,11.21,1517,EUW1,200.0,200.0,200.0,,200.0,200.0,200.0
EUW1_5517656447,18762,GOLD,III,11.21,1760,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,200.0
EUW1_5517695453,18763,GOLD,III,11.21,195,EUW1,200.0,200.0,,,,,
EUW1_5517486596,18764,GOLD,III,11.21,1630,EUW1,200.0,200.0,200.0,200.0,,200.0,200.0
EUW1_5516052363,18765,GOLD,III,11.21,1673,EUW1,100.0,200.0,200.0,100.0,100.0,100.0,200.0
EUW1_5532280703,18766,GOLD,III,11.21,2484,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,200.0
EUW1_5532194376,18767,GOLD,III,11.21,2257,EUW1,200.0,200.0,100.0,100.0,200.0,200.0,100.0
EUW1_5530274075,18768,GOLD,III,11.21,2226,EUW1,100.0,100.0,200.0,100.0,100.0,200.0,100.0
EUW1_5529327270,18769,GOLD,III,11.21,1659,EUW1,200.0,100.0,200.0,200.0,,100.0,200.0
EUW1_5529301754,18770,GOLD,III,11.21,1638,EUW1,100.0,100.0,200.0,,,100.0,100.0
EUW1_5528822218,18771,GOLD,III,11.21,2132,EUW1,100.0,100.0,100.0,100.0,100.0,200.0,100.0
EUW1_5528697854,18772,GOLD,III,11.21,1673,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,100.0
EUW1_5524972623,18773,GOLD,III,11.21,1861,EUW1,200.0,100.0,200.0,200.0,,200.0,
EUW1_5506924484,18774,GOLD,III,11.2,1960,EUW1,100.0,200.0,200.0,100.0,100.0,200.0,200.0
EUW1_5500960783,18775,GOLD,III,11.2,1884,EUW1,200.0,200.0,100.0,200.0,200.0,100.0,100.0
EUW1_5500818659,18776,GOLD,III,11.2,1011,EUW1,100.0,100.0,100.0,,,200.0,
EUW1_5500795980,18777,GOLD,III,11.2,925,EUW1,200.0,100.0,200.0,,,200.0,
EUW1_5482691928,18778,GOLD,III,11.19,1596,EUW1,200.0,100.0,200.0,200.0,200.0,200.0,200.0
EUW1_5482608308,18779,GOLD,III,11.19,1349,EUW1,100.0,100.0,100.0,100.0,,200.0,100.0
EUW1_5482593747,18780,GOLD,III,11.19,1528,EUW1,200.0,100.0,200.0,200.0,200.0,100.0,100.0
EUW1_5482517808,18781,GOLD,III,11.19,1832,EUW1,100.0,200.0,100.0,100.0,200.0,100.0,200.0
EUW1_5482464817,18782,GOLD,III,11.19,1060,EUW1,200.0,200.0,200.0,200.0,,200.0,200.0
EUW1_5436706350,18783,GOLD,III,11.17,1433,EUW1,200.0,200.0,200.0,200.0,200.0,100.0,200.0
EUW1_5436678038,18784,GOLD,III,11.17,2046,EUW1,100.0,200.0,200.0,100.0,100.0,100.0,100.0
EUW1_5436674473,18785,GOLD,III,11.17,1078,EUW1,100.0,100.0,100.0,100.0,,100.0,100.0
EUW1_5308610895,18786,GOLD,III,11.11,1319,EUW1,200.0,200.0,200.0,200.0,,200.0,
EUW1_5308415415,18787,GOLD,III,11.11,1149,EUW1,200.0,200.0,200.0,200.0,,200.0,200.0
EUW1_5308217941,18788,GOLD,III,11.11,1774,EUW1,100.0,100.0,100.0,100.0,,200.0,200.0
EUW1_5308193321,18789,GOLD,III,11.11,1904,EUW1,100.0,200.0,100.0,100.0,100.0,100.0,
EUW1_5291856207,18790,GOLD,III,11.11,1403,EUW1,100.0,100.0,100.0,100.0,100.0,200.0,100.0
EUW1_5312087044,18791,GOLD,III,11.11,1502,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,200.0
EUW1_5303359003,18792,GOLD,III,11.11,1475,EUW1,200.0,100.0,200.0,200.0,,100.0,200.0
EUW1_5303314341,18793,GOLD,III,11.11,1804,EUW1,200.0,200.0,200.0,200.0,,200.0,200.0
EUW1_5303107689,18794,GOLD,III,11.11,2078,EUW1,100.0,100.0,100.0,200.0,200.0,100.0,100.0
EUW1_5303064675,18795,GOLD,III,11.11,1649,EUW1,100.0,200.0,200.0,100.0,,100.0,200.0
EUW1_5302958729,18796,GOLD,III,11.11,1844,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
EUW1_5302135042,18797,GOLD,III,11.11,2743,EUW1,200.0,100.0,200.0,200.0,200.0,200.0,200.0
EUW1_5302130959,18798,GOLD,III,11.11,1211,EUW1,100.0,100.0,100.0,,,100.0,100.0
EUW1_5301714776,18799,GOLD,III,11.11,2912,EUW1,100.0,200.0,200.0,200.0,200.0,200.0,200.0
EUW1_5301089785,18800,GOLD,III,11.11,1747,EUW1,100.0,100.0,100.0,100.0,,200.0,
EUW1_5300729131,18801,GOLD,III,11.11,1804,EUW1,200.0,100.0,200.0,,,200.0,200.0
EUW1_5300702420,18802,GOLD,III,11.11,1210,EUW1,100.0,200.0,100.0,,,100.0,100.0
EUW1_5287490868,18803,GOLD,III,11.1,2316,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
EUW1_5287396401,18804,GOLD,III,11.1,1562,EUW1,100.0,200.0,100.0,100.0,,200.0,100.0
EUW1_5287330288,18805,GOLD,III,11.1,948,EUW1,100.0,100.0,100.0,,,100.0,100.0
EUW1_5287316273,18806,GOLD,III,11.1,1365,EUW1,100.0,200.0,200.0,,,100.0,100.0
EUW1_5287301554,18807,GOLD,III,11.1,1718,EUW1,200.0,100.0,200.0,200.0,200.0,100.0,
EUW1_5224880311,18808,GOLD,III,11.8,1455,EUW1,200.0,100.0,200.0,,,200.0,200.0
EUW1_5220759375,18809,GOLD,III,11.8,2547,EUW1,200.0,200.0,200.0,200.0,200.0,100.0,200.0
EUW1_5210789436,18810,GOLD,III,11.8,1666,EUW1,100.0,200.0,200.0,100.0,100.0,200.0,100.0
EUW1_5209433641,18811,GOLD,III,11.7,1668,EUW1,200.0,200.0,200.0,200.0,,200.0,200.0
EUW1_5209367120,18812,GOLD,III,11.7,2020,EUW1,200.0,200.0,100.0,200.0,200.0,200.0,200.0
EUW1_5208922205,18813,GOLD,III,11.7,1244,EUW1,200.0,100.0,200.0,200.0,,200.0,100.0
EUW1_5208893443,18814,GOLD,III,11.7,1202,EUW1,200.0,200.0,200.0,200.0,,200.0,200.0
EUW1_5208724230,18815,GOLD,III,11.7,2050,EUW1,100.0,200.0,100.0,100.0,200.0,200.0,100.0
EUW1_5345464223,18816,GOLD,III,11.13,1929,EUW1,100.0,100.0,200.0,100.0,100.0,200.0,100.0
EUW1_5345340255,18817,GOLD,III,11.13,1184,EUW1,100.0,100.0,100.0,100.0,,100.0,100.0
EUW1_5344353865,18818,GOLD,III,11.13,1696,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,200.0
EUW1_5343991568,18819,GOLD,III,11.13,2083,EUW1,200.0,100.0,100.0,200.0,200.0,100.0,
EUW1_5343916567,18820,GOLD,III,11.13,1534,EUW1,200.0,200.0,100.0,200.0,200.0,200.0,200.0
EUW1_5343951903,18821,GOLD,III,11.13,1397,EUW1,100.0,200.0,200.0,100.0,,100.0,100.0
EUW1_5343818124,18822,GOLD,III,11.13,1448,EUW1,100.0,200.0,100.0,,100.0,100.0,100.0
EUW1_5343739519,18823,GOLD,III,11.13,1557,EUW1,100.0,100.0,200.0,200.0,100.0,100.0,200.0
EUW1_5343706089,18824,GOLD,III,11.13,959,EUW1,200.0,200.0,200.0,,,200.0,100.0
EUW1_5080362661,18825,GOLD,III,11.3,1092,EUW1,100.0,200.0,100.0,100.0,,200.0,100.0
EUW1_5080334383,18826,GOLD,III,11.3,1596,EUW1,100.0,100.0,100.0,100.0,100.0,200.0,100.0
EUW1_5080257266,18827,GOLD,III,11.3,1217,EUW1,200.0,200.0,200.0,200.0,,200.0,200.0
EUW1_5080222117,18828,GOLD,III,11.3,1857,EUW1,200.0,200.0,100.0,200.0,200.0,100.0,100.0
EUW1_5078050640,18829,GOLD,III,11.3,2591,EUW1,200.0,200.0,200.0,100.0,200.0,100.0,200.0
EUW1_5077932323,18830,GOLD,III,11.3,1840,EUW1,200.0,100.0,100.0,200.0,200.0,200.0,100.0
EUW1_5077806047,18831,GOLD,III,11.3,1901,EUW1,200.0,200.0,100.0,200.0,200.0,100.0,100.0
EUW1_5077718915,18832,GOLD,III,11.3,2219,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
EUW1_5077732732,18833,GOLD,III,11.3,1689,EUW1,100.0,200.0,100.0,100.0,,200.0,200.0
EUW1_5191182082,18834,GOLD,III,11.7,2329,EUW1,200.0,200.0,200.0,200.0,100.0,200.0,100.0
EUW1_5191132450,18835,GOLD,III,11.7,2475,EUW1,200.0,100.0,200.0,200.0,200.0,100.0,200.0
EUW1_5175556499,18836,GOLD,III,11.6,1912,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,200.0
EUW1_5175512115,18837,GOLD,III,11.6,1815,EUW1,200.0,100.0,200.0,200.0,200.0,200.0,200.0
EUW1_5175431005,18838,GOLD,III,11.6,2129,EUW1,200.0,100.0,200.0,200.0,100.0,200.0,200.0
