,tier,game_duration,winner,first_kill,first_tower,first_inhibitor,first_baron,first_dragon,first_rift_herald,kill_advantage,gold_advantage,cs_advantage,damage_advantage,tower_advantage,plate_advantage,inhibitor_advantage,dragon_advantage,rift_advantage
29735,BRONZE,1362,1.0,-1.0,-1.0,1.0,0.0,1.0,-1.0,6,2669,2,8889,0,-2,0,1,-1
10782,BRONZE,1482,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16,11612,139,6495,-2,-10,0,2,1
3932,BRONZE,1928,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,-5,-1885,11,-260,0,4,0,1,-1
19152,BRONZE,1759,-1.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,-7,-4199,-84,-7205,0,2,0,-1,0
3336,BRONZE,1932,-1.0,-1.0,1.0,0.0,1.0,1.0,1.0,-6,-720,2,-5446,0,-4,0,0,1
10336,BRONZE,1158,1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,13,4576,-38,9087,1,2,0,0,-1
21059,BRONZE,2309,1.0,-1.0,1.0,1.0,1.0,-1.0,0.0,-2,3468,46,1596,-1,-7,0,-2,0
3535,BRONZE,2163,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,5,4050,45,1254,-1,-3,0,0,0
3783,BRONZE,2118,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-5,-5033,-38,-9047,1,6,0,0,-1
5609,BRONZE,2529,1.0,1.0,-1.0,1.0,1.0,1.0,0.0,4,2555,20,2939,0,2,0,1,0
4938,BRONZE,2035,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1111,20,-6401,1,5,0,-1,-1
5870,BRONZE,1495,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-8,-2003,-45,552,-1,-1,0,-2,0
6528,BRONZE,1274,1.0,1.0,1.0,0.0,0.0,1.0,1.0,7,4153,-61,-940,-1,-3,0,0,1
1807,BRONZE,937,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,-14,-9110,-77,-12128,0,6,0,-1,0
31962,BRONZE,1880,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,2,1977,48,3430,-1,-4,0,-1,-1
13990,BRONZE,1616,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,-356,15,-2536,0,4,0,-1,1
9298,BRONZE,1922,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,176,-7,-458,0,1,0,1,0
16598,BRONZE,1779,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,0,4918,89,1874,0,-4,0,-1,-1
24156,BRONZE,970,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-7,-6560,-87,-3675,0,6,0,-2,-1
4301,BRONZE,2033,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,2,3947,23,3789,0,3,0,-1,-1
4655,BRONZE,1710,-1.0,1.0,-1.0,-1.0,0.0,-1.0,1.0,-1,-2000,-8,-6344,0,0,0,-1,1
661,BRONZE,1824,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-2,-3015,-51,-2588,2,5,0,-2,-1
7133,BRONZE,2254,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,2,4400,47,698,0,2,0,0,0
6657,BRONZE,2216,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,3,2388,16,-6557,0,-4,0,0,1
31132,BRONZE,2359,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-5,-2451,31,-6216,0,-3,0,-2,1
11820,BRONZE,1536,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,6,4008,51,6503,0,-5,0,1,1
714,BRONZE,2845,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-6,-1688,30,3518,0,-4,0,0,1
5927,BRONZE,1653,1.0,-1.0,1.0,1.0,0.0,-1.0,1.0,9,9050,92,11231,-3,-12,0,-1,1
27534,BRONZE,1266,1.0,-1.0,1.0,0.0,0.0,1.0,1.0,10,8155,37,9434,-1,-8,0,1,0
7877,BRONZE,2292,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-10,-4626,-9,-5888,1,7,0,-1,0
8866,BRONZE,2288,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,6,1016,-25,-6183,0,-4,0,1,0
10257,BRONZE,1709,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,4,2537,43,-1773,0,-6,0,2,0
10060,BRONZE,1639,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-7,-7069,-28,-8741,2,8,0,-1,-1
9444,BRONZE,2178,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,2,-586,-85,-2262,0,-3,0,-1,1
17030,BRONZE,2698,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,1740,22,7477,0,-4,0,-1,0
19396,BRONZE,1633,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-3,-791,-68,3971,0,0,0,0,0
6182,BRONZE,2355,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-2,-2899,-52,-2753,1,6,0,-1,-1
10569,BRONZE,2325,1.0,1.0,-1.0,1.0,0.0,-1.0,-1.0,4,-279,-29,-1957,1,4,0,-1,-1
1590,BRONZE,1601,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-10,-4237,-93,-337,0,4,0,-2,0
7080,BRONZE,1858,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-5,-5727,-115,-5552,1,5,0,0,0
12041,BRONZE,1227,1.0,1.0,1.0,0.0,0.0,1.0,0.0,5,4784,35,4959,-1,-6,0,1,0
29979,BRONZE,1684,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,4,3611,24,-2364,0,-2,0,-1,-1
1450,BRONZE,2229,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1,520,26,1133,0,3,0,1,0
15543,BRONZE,2046,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-2,-4793,-63,-460,3,10,0,1,0
2270,BRONZE,1770,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-12,-7339,-6,-5483,2,6,0,0,-1
8686,BRONZE,1223,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,8,2665,22,7450,0,1,0,-1,-1
13744,BRONZE,2578,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,3,-195,-16,5590,0,2,0,-1,-1
7492,BRONZE,2130,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1,-4355,10,-772,2,7,0,-1,1
14180,BRONZE,1999,1.0,1.0,1.0,1.0,0.0,-1.0,1.0,2,1300,-38,-715,0,-3,0,-1,1
13671,BRONZE,2063,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1,-2012,-47,2722,0,1,0,0,-1
331,BRONZE,2060,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,4,922,-28,4617,0,5,0,1,-1
10543,BRONZE,2124,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,4,122,-71,3584,0,-3,0,-1,1
9130,BRONZE,1684,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,0,812,-1,5253,0,-4,0,0,1
7807,BRONZE,1163,-1.0,-1.0,-1.0,0.0,0.0,1.0,-1.0,-5,-3530,-6,-3849,0,4,0,1,-1
7276,BRONZE,1304,1.0,1.0,1.0,1.0,0.0,1.0,0.0,12,8685,91,5276,-1,-7,0,1,0
10478,BRONZE,1706,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-13,-7211,-119,-9894,0,5,0,-2,0
319,BRONZE,1292,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-12,-7384,-37,-5872,1,5,0,-2,-1
1967,BRONZE,1332,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-13,-9051,-111,-14479,2,9,0,-2,0
13333,BRONZE,1623,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-3,-5654,-137,-8311,1,6,0,1,-1
9074,BRONZE,1435,1.0,1.0,1.0,1.0,0.0,1.0,1.0,5,904,10,-1551,-1,0,0,2,1
8043,BRONZE,1550,1.0,1.0,1.0,1.0,0.0,1.0,-1.0,8,2440,46,613,0,3,0,1,-1
4158,BRONZE,1631,1.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,-4,-3863,-60,-82,1,10,0,-1,0
2085,BRONZE,1546,1.0,1.0,-1.0,1.0,0.0,1.0,1.0,9,3563,86,-835,0,-2,0,2,0
2674,BRONZE,1597,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,11,5260,64,12673,-1,-6,0,-1,-1
26952,BRONZE,2132,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1,2159,47,395,-1,-5,0,1,-1
7653,BRONZE,1599,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-2,-4861,-74,-4048,1,6,0,-1,-1
13815,BRONZE,1237,1.0,1.0,1.0,0.0,0.0,1.0,-1.0,10,7215,27,7519,-1,-3,0,0,0
3896,BRONZE,1622,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-4,-4171,-7,-5516,1,2,0,-1,-1
31221,BRONZE,2163,1.0,-1.0,-1.0,1.0,1.0,-1.0,0.0,-6,-6432,-115,-6567,0,3,0,-1,0
29674,BRONZE,1990,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-4,-4775,-75,-11611,0,2,0,1,-1
25823,BRONZE,1572,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,3,3758,16,2693,-2,-3,0,-1,-1
11062,BRONZE,2092,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-3,-2037,-32,3045,0,4,0,1,0
6390,BRONZE,2050,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-3,-1341,22,-7387,0,1,0,-1,-1
1614,BRONZE,1364,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,4,4942,76,3934,0,-5,0,0,1
2099,BRONZE,3006,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,3,-1016,-35,-348,0,1,0,0,-1
1948,BRONZE,935,-1.0,1.0,0.0,0.0,0.0,1.0,1.0,-4,-3685,-14,-3696,0,3,0,1,1
8960,BRONZE,2054,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-3,-4992,-74,-1229,2,7,0,1,-1
12332,BRONZE,2002,-1.0,-1.0,1.0,-1.0,0.0,-1.0,1.0,-12,-5365,-96,-8068,0,3,0,-1,1
3595,BRONZE,2137,1.0,1.0,-1.0,1.0,0.0,1.0,-1.0,-7,-1600,13,-4541,0,3,0,1,-1
7958,BRONZE,1653,-1.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,0,-910,-62,-2944,0,5,0,-1,0
4641,BRONZE,1642,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,8,4464,93,-36,-1,-10,0,1,0
13391,BRONZE,2115,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,5520,78,6544,0,-5,0,1,1
8944,BRONZE,1651,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-10,-4773,10,-7301,2,6,0,-1,-1
28611,BRONZE,2309,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-3,1655,30,95,0,0,0,1,1
10792,BRONZE,1412,1.0,-1.0,-1.0,0.0,0.0,1.0,-1.0,4,-461,-23,-2100,1,1,0,1,-1
1819,BRONZE,1781,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-4,-2386,1,-9797,1,2,0,-1,-1
24797,BRONZE,2515,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,3,3003,-26,2409,0,-2,0,1,1
7868,BRONZE,2661,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,5,2578,-78,3189,-1,-1,0,-2,1
5681,BRONZE,1953,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,10,6851,105,12425,-1,-7,0,1,1
6425,BRONZE,1597,1.0,-1.0,1.0,1.0,0.0,1.0,-1.0,1,2358,-13,5760,0,-3,0,1,0
2775,BRONZE,2287,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,-4,-3249,-25,-2473,1,6,0,1,0
19618,BRONZE,1533,1.0,1.0,1.0,1.0,0.0,1.0,1.0,17,9801,125,3300,-2,-9,0,2,0
3510,BRONZE,1712,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1,5419,58,5761,0,-6,0,2,0
9570,BRONZE,1834,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-4,-3126,67,-6251,1,1,0,1,-1
17101,BRONZE,1521,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-5,-3384,-27,-11447,-1,1,0,-1,-1
13952,BRONZE,1876,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,5622,70,8583,-2,-5,0,2,0
8247,BRONZE,1519,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,6,2643,13,456,0,-2,0,-1,-1
7046,BRONZE,2249,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-6,-2491,-22,-648,2,6,0,-1,0
11526,BRONZE,1302,-1.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,-6,-5941,-39,-9258,1,10,0,0,-1
1742,BRONZE,2901,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,4,-23,-12,8671,2,3,0,1,-1
9462,BRONZE,1512,1.0,1.0,1.0,0.0,0.0,1.0,-1.0,6,3288,130,-151,0,-2,0,2,-1
20569,BRONZE,1848,1.0,1.0,-1.0,1.0,0.0,1.0,-1.0,5,89,-59,1433,1,1,0,2,0
13358,BRONZE,1812,1.0,1.0,1.0,0.0,0.0,1.0,0.0,5,3028,100,-2219,0,-3,0,2,0
11018,BRONZE,1458,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-6,-2949,-16,-6751,-1,-2,0,-2,0
11396,BRONZE,1871,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-3,33,26,-7157,0,0,0,-2,0
8650,BRONZE,1444,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-1,3534,61,-1032,-1,-7,0,0,1
22003,BRONZE,3023,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1,-962,15,5157,0,0,0,-1,-1
285,BRONZE,2167,1.0,1.0,1.0,1.0,-1.0,1.0,0.0,5,4704,97,3662,-1,-4,0,1,0
246,BRONZE,976,1.0,1.0,1.0,0.0,0.0,1.0,1.0,12,11493,127,7078,-2,-13,0,1,1
6082,BRONZE,1314,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-5,-4890,-123,-6294,0,3,0,-2,0
6725,BRONZE,1106,1.0,-1.0,1.0,0.0,0.0,-1.0,0.0,11,7268,47,13071,-2,-8,0,-2,0
8312,BRONZE,1790,-1.0,1.0,1.0,-1.0,0.0,-1.0,0.0,0,-527,-3,2762,-1,1,0,-1,0
1470,BRONZE,1190,1.0,1.0,1.0,0.0,0.0,1.0,0.0,5,6276,109,562,-1,-6,0,1,0
9889,BRONZE,1528,1.0,1.0,1.0,1.0,0.0,1.0,-1.0,6,3799,30,4874,-1,-5,0,1,-1
29192,BRONZE,2075,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-5,-4383,10,-4573,1,5,0,-1,-1
7967,BRONZE,2343,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,5,294,26,3279,0,-1,0,1,0
12854,BRONZE,1728,1.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,2,1443,34,1038,-1,-4,0,-1,0
3962,BRONZE,2056,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,2,3008,64,8190,-1,-7,0,-1,1
1100,BRONZE,1741,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,12,8013,24,12830,-2,-5,0,2,1
2191,BRONZE,1304,1.0,1.0,1.0,1.0,0.0,1.0,1.0,16,9474,78,17908,-1,-9,0,1,0
6180,BRONZE,1516,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12,8764,88,7904,-2,-10,0,2,1
15771,BRONZE,1831,-1.0,1.0,1.0,-1.0,0.0,1.0,1.0,4,2119,2,5189,0,-4,0,1,1
9810,BRONZE,1362,1.0,-1.0,1.0,0.0,0.0,1.0,1.0,13,7615,42,7189,0,-3,0,2,0
5879,BRONZE,1994,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,2,-1394,-24,6713,1,7,0,1,1
5943,BRONZE,1919,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1,-197,-8,-730,-2,-3,0,-2,1
8011,BRONZE,2136,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-2,-1034,-31,-5842,0,5,0,1,-1
26613,BRONZE,3232,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-5,-4084,-59,-7729,1,8,0,-1,0
2796,BRONZE,1799,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-2216,1,-9297,0,5,0,1,-1
5987,BRONZE,2328,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-4,-4062,-71,4215,1,8,0,-1,-1
11085,BRONZE,2547,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-6,-5368,-76,-8403,1,9,0,1,0
12798,BRONZE,1872,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,4,6932,87,5319,-2,-9,0,0,1
11721,BRONZE,1220,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-3,-3967,-10,-6007,1,4,0,-1,-1
1344,BRONZE,1851,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,7,3849,-66,6300,-1,-2,0,0,1
13015,BRONZE,2047,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-3,2172,54,722,0,-5,0,-1,0
1875,BRONZE,1739,-1.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1,-1353,-7,-9639,0,2,0,-1,-1
5543,BRONZE,939,-1.0,-1.0,-1.0,0.0,0.0,1.0,-1.0,-5,-5817,-119,-6068,0,5,0,1,-1
2597,BRONZE,1577,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,5,1515,-3,-4469,-1,1,0,1,1
13500,BRONZE,1788,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,9,3292,19,273,0,-1,0,0,-1
1413,BRONZE,2128,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,3265,65,6610,-1,-5,0,1,1
9888,BRONZE,1763,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,6,2127,20,2311,0,-2,0,-1,-1
9136,BRONZE,1654,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4,4242,13,11794,0,-6,0,0,1
5920,BRONZE,1504,1.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,-3,1067,14,-4129,0,1,0,-1,0
3532,BRONZE,1575,-1.0,1.0,-1.0,-1.0,0.0,-1.0,1.0,-3,-5188,-59,-9240,1,4,0,-2,1
2216,BRONZE,1394,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11,6807,-26,8486,-2,-3,0,1,1
672,BRONZE,2581,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1,-838,-27,4915,1,1,0,1,0
7654,BRONZE,2404,1.0,1.0,1.0,1.0,0.0,1.0,0.0,8,3467,7,3750,0,-1,0,0,0
12837,BRONZE,2107,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,8,3039,23,2176,0,-2,0,0,1
6197,BRONZE,1035,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-14,-10043,-122,-18355,4,11,0,-1,-1
473,BRONZE,1903,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,2,4070,26,10630,-1,-6,0,-1,1
3993,BRONZE,940,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,2,4753,193,8089,0,-8,0,1,0
29161,BRONZE,2230,1.0,1.0,1.0,1.0,0.0,-1.0,1.0,-4,2988,84,1797,-2,-6,0,-1,0
12637,BRONZE,2567,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,0,1103,-17,-5098,0,0,0,1,1
