,tier,winner,first_kill,first_tower,first_inhibitor,first_baron,first_dragon,first_rift_herald,kill_advantage,gold_advantage,cs_advantage,damage_advantage,tower_advantage,plate_advantage,inhibitor_advantage,dragon_advantage,rift_advantage,baron_advantage
20035,DIAMOND,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-7,456,-34,-8545,0,0,0,1,-1,1
19766,DIAMOND,1.0,1.0,1.0,1.0,0.0,-1.0,-1.0,21,12086,77,26029,4,1,0,-1,-1,0
17299,DIAMOND,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,4,3866,58,-28288,4,9,1,0,2,0
10264,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-3,-7781,-9,-2609,-3,-4,0,0,-2,-1
4477,DIAMOND,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,6,4981,89,1123,1,6,0,3,0,0
21718,DIAMOND,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,3,5306,100,19929,4,5,0,0,0,0
12083,DIAMOND,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,17,9376,180,23223,8,11,1,1,0,1
16542,DIAMOND,1.0,1.0,-1.0,1.0,1.0,-1.0,0.0,0,-2063,12,2300,-1,-2,0,-1,0,0
5909,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-5,-5171,43,-18118,-1,-4,-1,2,-1,-1
21299,DIAMOND,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-11,-6656,-205,-14105,-2,-5,0,-1,0,1
8046,DIAMOND,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,2,5581,28,5904,-2,3,0,1,0,0
18499,DIAMOND,1.0,1.0,-1.0,1.0,1.0,1.0,0.0,14,11971,134,23958,4,1,0,3,0,0
10942,DIAMOND,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,14,9023,124,23564,4,5,0,4,0,0
11577,DIAMOND,1.0,-1.0,-1.0,1.0,1.0,1.0,0.0,4,1391,-3,-5662,-1,0,0,2,0,1
10983,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-4,-5408,-41,-5852,-3,-7,-1,0,-2,-1
11563,DIAMOND,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,5,3690,47,29662,9,4,2,4,2,0
8569,DIAMOND,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1,2351,-17,15744,-1,-4,0,0,0,1
11424,DIAMOND,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13,11709,42,23120,8,4,2,1,1,1
15916,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,7,5233,18,20696,1,-1,0,-1,1,0
20919,DIAMOND,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-13,-3836,67,-14765,-5,-8,-1,1,-1,-1
14628,DIAMOND,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-2,1250,20,-10259,3,0,0,-2,-1,0
24841,DIAMOND,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,3,-4643,-81,9926,0,-3,1,3,-2,0
12007,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-19,-12159,49,-19205,-4,-8,0,-1,-2,-1
25747,DIAMOND,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-14,-12924,-64,-13573,-5,-8,0,-1,-2,-1
23505,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-3,-4684,-28,2267,-3,-5,0,-3,-2,0
5437,DIAMOND,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,15,2073,-158,14293,0,-11,0,3,-1,0
13753,DIAMOND,1.0,1.0,1.0,1.0,0.0,-1.0,1.0,4,5371,118,-11146,3,7,1,1,2,0
14035,DIAMOND,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,10,9405,38,10803,1,7,1,3,0,1
9897,DIAMOND,-1.0,1.0,-1.0,-1.0,0.0,1.0,1.0,9,-944,-124,-6292,-2,1,0,1,1,0
24237,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-13,-12960,-145,-20885,-5,2,0,-1,2,-1
22328,DIAMOND,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,18,7095,11,15364,0,2,0,0,-1,0
12272,DIAMOND,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-2,-2640,-12,86,1,2,0,-4,0,0
26139,DIAMOND,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,11,-659,-74,12125,-1,-2,0,-4,-2,-1
6928,DIAMOND,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1,5738,73,11755,2,4,0,3,-1,1
12293,DIAMOND,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,4,3786,-34,-1708,2,-3,0,-1,2,0
10145,DIAMOND,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-8,4819,77,-10515,1,5,0,0,0,0
11459,DIAMOND,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,2,5101,179,3906,3,9,0,1,2,0
21364,DIAMOND,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,10,8078,86,1212,6,5,1,1,1,0
15751,DIAMOND,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1,2403,23,-11391,1,0,0,1,-1,0
21050,DIAMOND,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-3,-4594,-13,-10335,-2,0,0,-1,0,0
10553,DIAMOND,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,0,-4123,-17,-2650,-2,-1,-1,2,-2,-1
9800,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-15,-8400,47,-5809,-7,-3,0,1,1,0
17872,DIAMOND,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-10,-9476,-102,-6777,-1,0,0,-2,1,-1
17059,DIAMOND,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-8,-7373,-122,-2799,-3,-1,0,-4,-2,0
20534,DIAMOND,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-4,-1293,-8,9509,-2,5,0,-2,0,-1
10938,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-20,-13976,-94,-28985,-5,-6,-1,1,-1,-1
19115,DIAMOND,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,7,883,-95,1712,0,-9,0,4,0,0
21278,DIAMOND,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,7,1818,99,334,2,-6,0,0,1,0
12383,DIAMOND,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-2,1573,-45,-5391,3,3,0,2,-1,0
16520,DIAMOND,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,-5,-3260,-94,10815,-2,-3,-1,-3,1,0
13687,DIAMOND,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,8,6454,41,20716,3,3,0,3,1,0
6404,DIAMOND,-1.0,1.0,-1.0,-1.0,-1.0,1.0,0.0,-13,-3799,-48,10096,-2,-3,0,1,0,0
15489,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,-12,-10120,-78,-16004,-4,-3,0,-2,0,0
23749,DIAMOND,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,13,7192,46,10974,2,5,0,1,1,1
11125,DIAMOND,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-2,4016,78,13657,1,-2,0,-1,-1,1
15497,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-19,-16887,-173,-34693,-8,-5,-2,-1,-1,-1
11300,DIAMOND,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17,12804,93,16047,7,6,0,4,2,1
19660,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-21,-14393,-42,-18843,-7,-11,-1,-4,-2,-1
5600,DIAMOND,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-23,-11538,4,-12582,-1,2,0,-3,1,-1
18709,DIAMOND,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,2,-5786,-5,-5454,-3,-3,-1,-1,0,-1
26116,DIAMOND,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,14,5685,30,-1971,5,-1,0,2,0,1
9896,DIAMOND,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1,564,-132,3856,-1,-1,0,0,-2,0
12768,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-9,-7554,-52,-8645,-6,-10,-1,2,-2,-1
15791,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,6,2560,0,133,1,-3,0,1,-1,0
11207,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-2124,-24,-14835,-2,-3,0,-1,-1,-1
26179,DIAMOND,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,-4067,-43,5533,-1,-3,0,1,-1,0
10872,DIAMOND,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,10,5970,-19,21916,1,0,1,2,0,1
7074,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-18,-12386,12,-12231,-6,-9,-2,1,-2,-1
26226,DIAMOND,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-24,-12999,-26,-29039,-5,-3,0,-3,1,-1
10742,DIAMOND,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,5,4499,97,13380,0,2,0,1,2,0
21360,DIAMOND,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,2,-100,-1,-2695,-1,0,0,-1,-1,0
17758,DIAMOND,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1,234,47,-12734,1,-1,0,1,1,0
11002,DIAMOND,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,6,2491,2,-14312,2,4,0,2,0,0
20781,DIAMOND,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,11,4489,-4,9567,-1,-1,0,1,-2,1
25949,DIAMOND,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,5,7273,69,13087,0,7,0,1,2,1
23624,DIAMOND,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,3,1061,26,194,-6,0,-1,-3,-1,1
14112,DIAMOND,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,0,-3717,-55,1708,0,-6,0,1,0,0
22243,DIAMOND,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,10,10266,92,13372,3,1,0,2,-1,1
18063,DIAMOND,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,13,14578,161,26455,4,1,0,1,-2,1
11830,DIAMOND,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2,1869,-7,2619,3,5,0,2,2,1
24862,DIAMOND,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,9,8071,84,7039,2,3,0,-1,-2,0
15890,DIAMOND,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12,9140,7,-151,8,6,2,1,1,1
20782,DIAMOND,1.0,1.0,1.0,1.0,0.0,1.0,1.0,16,14827,191,27303,7,8,1,4,2,0
25494,DIAMOND,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1,10183,157,8946,6,0,1,2,0,1
5392,DIAMOND,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-10,-8145,-92,-2839,-3,-6,0,0,-1,0
12895,DIAMOND,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,2,1620,59,16539,1,6,0,3,-2,0
6948,DIAMOND,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,0,-3293,3,16893,-3,0,0,0,0,-1
17541,DIAMOND,-1.0,1.0,-1.0,-1.0,0.0,-1.0,1.0,-13,-6033,-58,-17669,-5,-7,-1,-2,1,0
15978,DIAMOND,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-7,2696,95,-10337,7,5,1,3,2,0
23365,DIAMOND,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,6,7183,-2,904,6,6,1,2,0,0
11723,DIAMOND,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,9,4391,12,12833,4,2,1,1,1,0
14371,DIAMOND,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.0,-8,-6901,-128,-38743,-3,-9,0,-2,0,0
24307,DIAMOND,1.0,1.0,-1.0,0.0,1.0,1.0,-1.0,11,8839,86,19455,2,1,0,1,0,0
20606,DIAMOND,1.0,1.0,1.0,0.0,1.0,1.0,-1.0,22,13586,60,13799,2,8,0,3,0,1
18158,DIAMOND,1.0,1.0,-1.0,1.0,0.0,-1.0,1.0,9,4272,61,6108,2,-1,0,-1,1,0
14442,DIAMOND,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-3,-242,54,-9190,2,0,0,-1,0,0
15560,DIAMOND,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,0,6709,151,15380,3,-2,0,3,-1,0
7742,DIAMOND,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,3,-2079,-82,100,-2,2,0,-1,0,-1
19054,DIAMOND,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,4,-418,-12,6719,1,-1,0,1,0,-1
12214,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-14,-9207,-6,-10462,-3,-1,-1,-3,0,0
14731,DIAMOND,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,26,10284,-3,21543,2,1,1,3,1,0
15499,DIAMOND,-1.0,1.0,-1.0,-1.0,0.0,1.0,-1.0,-4,-3951,1,-7170,-6,-8,-2,3,0,0
11373,DIAMOND,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,3,2244,-84,6858,1,-1,0,0,1,-1
19067,DIAMOND,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-3,1473,27,647,0,4,0,-3,1,0
7405,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,8,-882,46,-5453,1,-2,0,3,1,-1
25678,DIAMOND,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-4,-8187,-79,9292,-3,-1,-1,1,0,-1
23324,DIAMOND,1.0,1.0,1.0,1.0,1.0,1.0,0.0,13,12343,150,19366,0,1,0,4,0,1
14636,DIAMOND,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,2,5584,94,-7600,2,2,0,2,1,0
16666,DIAMOND,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1,3421,12,-5710,0,-2,0,-1,-1,1
18086,DIAMOND,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,12,4914,-85,18376,1,-1,0,0,2,1
17926,DIAMOND,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,19,13107,71,4303,5,7,2,1,2,1
18959,DIAMOND,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,9,7759,74,18151,9,1,1,1,2,0
20195,DIAMOND,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,13,3696,39,13264,-4,-2,0,3,-1,0
8227,DIAMOND,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-5,-1674,21,-6812,-5,0,0,-3,-1,-1
15815,DIAMOND,1.0,1.0,1.0,1.0,0.0,1.0,-1.0,22,15135,61,20258,7,7,2,3,0,0
9939,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,2,-4507,-72,-6208,-4,-4,0,1,-2,0
12226,DIAMOND,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1,601,30,5785,3,-2,0,-1,-2,-1
23965,DIAMOND,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0,4342,63,-19258,4,2,0,3,2,0
15077,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-8,-10433,-26,-10307,-4,-3,0,-2,-1,-1
24213,DIAMOND,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,7,4614,-22,-1664,-1,-1,0,-1,-1,1
21235,DIAMOND,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,8,3911,59,-8502,3,3,0,3,0,0
26008,DIAMOND,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,13,9559,113,9903,1,1,0,1,1,1
7499,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-21,-16396,-14,-23328,-5,-4,0,-2,-1,-1
9039,DIAMOND,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,18,11450,70,14776,9,9,2,1,0,1
23947,DIAMOND,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,0,2251,38,2779,2,5,0,-2,-1,0
11842,DIAMOND,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,5,1086,-26,-177,-2,3,0,1,0,0
21734,DIAMOND,1.0,1.0,1.0,1.0,0.0,-1.0,-1.0,22,13552,70,16306,5,-4,1,2,-2,0
17365,DIAMOND,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1,-3073,-56,2265,-3,-5,0,-3,1,0
11744,DIAMOND,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-15,-10672,-24,-20492,-3,1,0,-3,0,-1
12501,DIAMOND,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-3,2321,-68,-8928,4,-1,1,-3,1,1
21563,DIAMOND,-1.0,-1.0,1.0,-1.0,-1.0,1.0,0.0,-7,-3588,20,-7081,-3,1,0,-1,0,0
13468,DIAMOND,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,19,9508,52,12138,3,0,1,3,2,1
7007,DIAMOND,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,10231,101,11098,5,13,0,4,2,0
12429,DIAMOND,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,13,7885,10,-8628,0,-1,0,0,-1,0
25017,DIAMOND,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,2,2893,30,51,1,3,0,1,0,0
16236,DIAMOND,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,4,1961,10,12514,0,-4,0,0,-1,1
17862,DIAMOND,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1,894,47,14104,2,9,0,2,0,0
12287,DIAMOND,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,8,6886,44,1033,4,4,0,-1,1,1
20905,DIAMOND,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,4382,71,4946,1,-1,0,3,1,0
21534,DIAMOND,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,10,3435,94,9111,-1,-2,0,1,-1,0
14525,DIAMOND,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,25,10895,15,28251,4,-1,1,2,0,1
24884,DIAMOND,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-11,-7843,-132,-20819,-4,-1,0,-2,0,0
17825,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-14,-9844,-27,-16275,-9,-6,-3,-3,-2,-1
16122,DIAMOND,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,0,25,-27,-9664,-1,5,0,-1,1,1
14852,DIAMOND,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20,11474,-19,-3704,6,0,1,3,1,1
22594,DIAMOND,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-16,-2490,84,2381,2,5,0,1,1,0
22836,DIAMOND,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,0,-3315,-9,-1730,1,4,0,1,2,-1
17586,DIAMOND,-1.0,1.0,1.0,-1.0,0.0,1.0,-1.0,-12,-4087,1,-12697,1,6,0,-1,-1,0
13771,DIAMOND,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1,4838,106,-2414,3,3,0,0,-2,0
14411,DIAMOND,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2,5163,91,538,2,1,1,2,0,0
17297,DIAMOND,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-7,-3130,-129,-14211,-1,-5,0,-3,1,1
6589,DIAMOND,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,15,11175,69,14006,2,-2,0,1,0,1
16106,DIAMOND,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-15,-7282,47,-5984,0,2,0,-2,0,-1
12474,DIAMOND,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-7,-7656,-117,-14582,-4,-7,0,-3,-1,0
15167,DIAMOND,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-11,-10919,-38,-5330,-4,1,-1,-3,0,-1
20470,DIAMOND,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-3,-4940,-103,-22590,-4,0,0,-3,1,-1
10723,DIAMOND,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.0,-1,-1907,-21,11370,-1,-5,0,0,0,0
23533,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,3,7,1,-20549,-2,-6,0,3,-1,0
1711,DIAMOND,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-13,-11077,-75,-22829,-5,-3,-1,-3,-2,0
11870,DIAMOND,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,12,11776,102,12537,10,-2,3,3,0,1
12112,DIAMOND,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,6,-2621,-71,9521,-1,-2,1,4,-1,-1
11259,DIAMOND,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,14,11464,27,22690,3,6,0,2,2,1
7107,DIAMOND,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-2,1946,-8,8079,2,0,0,-2,1,0
14265,DIAMOND,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,12,9933,126,154,1,9,0,3,2,1
25216,DIAMOND,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,-4850,0,-21131,-2,0,0,1,-2,-1
20413,DIAMOND,-1.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,-7,-7076,-79,-16304,-6,-7,0,-1,-2,0
19987,DIAMOND,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1,2104,-53,-5082,0,-3,0,0,0,0
11772,DIAMOND,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,7,335,-43,-4299,-2,-5,0,-1,-1,0
25272,DIAMOND,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,5,4920,40,16321,3,1,0,-3,-1,-1
13107,DIAMOND,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,8,4511,26,1796,4,6,0,0,1,-1
17127,DIAMOND,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,7,4779,100,4713,3,-2,0,-1,2,0
22858,DIAMOND,1.0,1.0,-1.0,1.0,0.0,1.0,-1.0,5,1077,-2,6620,1,-5,0,1,0,0
5997,DIAMOND,1.0,-1.0,1.0,1.0,0.0,1.0,0.0,-2,9469,214,8993,5,8,1,0,0,0
8030,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-4,-6750,-67,-10443,-2,-8,0,1,-2,-1
14816,DIAMOND,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-2,3450,48,-19408,5,5,1,1,1,1
20545,DIAMOND,-1.0,-1.0,1.0,-1.0,-1.0,1.0,0.0,4,1135,22,7759,2,4,0,1,0,-1
2321,DIAMOND,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-9,-5663,0,-26259,-2,-4,0,-1,-2,0
17801,DIAMOND,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,10594,72,18651,8,7,1,3,2,1
17785,DIAMOND,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,6,7230,45,21095,4,6,1,1,1,1
17028,DIAMOND,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1,-168,2,14184,-2,1,0,0,-1,-1
22991,DIAMOND,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,13,9987,181,-7273,2,5,0,1,-1,1
16035,DIAMOND,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-11,-6843,-198,-15073,-1,-6,0,-3,2,0
20898,DIAMOND,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,11,2696,-11,-6650,1,0,1,-1,-1,1
13264,DIAMOND,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-13,-6610,-50,-2108,-2,2,0,-1,-1,0
26230,DIAMOND,-1.0,1.0,-1.0,-1.0,0.0,-1.0,1.0,-12,-10555,-128,-17044,-6,-6,0,-3,1,0
12569,DIAMOND,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,17,6895,192,17271,6,6,0,3,1,-1
14865,DIAMOND,1.0,1.0,1.0,1.0,1.0,-1.0,0.0,9,11977,166,-939,0,3,0,-1,0,1
24434,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-14,-7415,-65,-22177,-4,-2,0,-2,-1,0
24304,DIAMOND,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,-9,-1746,84,754,2,11,0,0,0,-1
12602,DIAMOND,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,8,5658,17,20962,5,5,1,1,1,0
15902,DIAMOND,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2779,8,-10783,3,7,0,0,2,0
26435,DIAMOND,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,7,2765,12,5123,-2,3,-1,0,-2,1
16921,DIAMOND,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-10,-7548,-93,-17662,-2,3,0,2,0,-1
11522,DIAMOND,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,6,6413,29,13409,1,-2,1,3,0,1
23502,DIAMOND,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-10,-4881,94,2562,0,3,0,1,0,0
7859,DIAMOND,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19,9591,65,18327,4,2,0,1,2,0
19691,DIAMOND,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,3,-1798,-140,-12644,1,0,0,-1,2,0
24959,DIAMOND,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,13,10745,66,8470,6,9,1,2,0,1
17061,DIAMOND,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,13,2062,-65,-13492,-3,-5,0,1,-1,1
18985,DIAMOND,1.0,1.0,1.0,1.0,0.0,1.0,1.0,9,8599,124,8779,2,10,0,3,0,0
14384,DIAMOND,-1.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,-7,-2524,9,-10729,0,2,0,-3,0,0
23460,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-13,-10590,-47,-10589,-5,-10,-2,-3,-2,-1
21967,DIAMOND,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,-5165,-124,-7232,-2,-7,0,-1,-1,-1
14700,DIAMOND,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0,5191,56,4871,1,1,0,0,-2,1
17993,DIAMOND,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,3,6578,-36,13860,0,5,0,2,1,1
10986,DIAMOND,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20,17043,194,22751,5,9,0,3,1,1
14488,DIAMOND,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,6,2833,-21,7715,0,-1,0,1,1,0
9417,DIAMOND,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,9,5760,76,10925,5,9,0,4,2,-1
