,tier,game_duration,winner,first_kill,first_tower,first_inhibitor,first_baron,first_dragon,first_rift_herald,kill_advantage,gold_advantage,cs_advantage,damage_advantage,tower_advantage,plate_advantage,inhibitor_advantage,dragon_advantage,rift_advantage
33428,DIAMOND,1988,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1,-1,1,-1,1,1,0,-1,-1
20537,DIAMOND,935,1.0,-1.0,1.0,0.0,0.0,1.0,1.0,1,1,1,1,-1,-1,0,1,1
25244,DIAMOND,1410,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1,-1,-1,1,1,0,-1,1
24618,DIAMOND,1691,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1,1,1,1,0,1,0,1,-1
33496,DIAMOND,2287,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1,-1,1,-1,0,-1,0,-1,-1
23971,DIAMOND,1446,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,1,1,0,-1,-1
31061,DIAMOND,1666,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1,1,1,1,0,-1,0,1,0
27766,DIAMOND,2221,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1,1,1,-1,0,1,0,-1,1
15296,DIAMOND,944,1.0,-1.0,1.0,0.0,0.0,1.0,1.0,1,1,1,1,-1,-1,0,1,1
11364,DIAMOND,2096,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1,-1,-1,1,0,0,0,0,1
15176,DIAMOND,1865,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,0,-1,-1,1,1,1,0,1,-1
17862,DIAMOND,1497,-1.0,-1.0,-1.0,-1.0,0.0,1.0,1.0,-1,-1,-1,-1,0,1,0,1,1
6594,DIAMOND,1747,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1,1,1,-1,0,1,0,1,-1
34478,DIAMOND,2138,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,0,-1,-1,-1,1,1,0,0,-1
35071,DIAMOND,1384,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,-1,1,1,0,1,-1
11774,DIAMOND,1845,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1,1,-1,1,0,-1,0,0,-1
21505,DIAMOND,1427,-1.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,1,-1,-1,1,0,-1,0,-1,0
33681,DIAMOND,1328,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1,-1,-1,0,1,0,-1,1
28496,DIAMOND,1571,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,1,-1,0,1,0,0,-1
21677,DIAMOND,1929,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1,1,1,1,-1,-1,0,0,1
23533,DIAMOND,1796,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,-1,-1,0,0,1
23423,DIAMOND,1950,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1,1,1,1,-1,-1,0,1,1
29802,DIAMOND,1414,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,1,1,0,0,-1,0
9828,DIAMOND,2497,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,0,1,0,-1,0
27235,DIAMOND,1799,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1,1,1,1,-1,-1,0,0,0
13862,DIAMOND,926,1.0,1.0,1.0,0.0,0.0,1.0,-1.0,1,1,1,1,-1,-1,0,1,-1
18563,DIAMOND,1291,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,1,1,0,-1,-1
24379,DIAMOND,1181,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1,-1,-1,-1,1,1,0,-1,-1
21380,DIAMOND,1098,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1,-1,-1,-1,1,1,0,-1,-1
21789,DIAMOND,1524,1.0,-1.0,1.0,1.0,0.0,1.0,-1.0,1,1,1,1,0,-1,0,1,-1
25203,DIAMOND,1809,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1,1,-1,-1,0,-1,0,-1,1
32303,DIAMOND,1955,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1,1,1,1,-1,-1,0,0,1
17674,DIAMOND,1392,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1,1,-1,1,-1,-1,0,1,1
28038,DIAMOND,1409,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1,-1,-1,0,1,0,-1,1
15211,DIAMOND,1381,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,0,1,0,-1,-1
13829,DIAMOND,1741,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,1,1,0,-1,0
15739,DIAMOND,1335,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1,1,1,1,0,-1,0,1,-1
20429,DIAMOND,1385,1.0,1.0,1.0,0.0,1.0,1.0,-1.0,1,1,1,1,0,-1,0,1,-1
12071,DIAMOND,1780,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1,-1,0,-1,0,-1,0,0,0
13566,DIAMOND,1710,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1,-1,-1,-1,1,1,0,0,-1
30644,DIAMOND,1972,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,0,1,0,0,-1
12811,DIAMOND,1891,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0,-1,-1,1,-1,1,0,1,-1
32728,DIAMOND,1600,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1,1,1,1,1,1,0,1,-1
14444,DIAMOND,1849,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1,1,1,1,0,-1,0,0,-1
13303,DIAMOND,2367,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1,1,-1,1,0,1,0,1,-1
11430,DIAMOND,1883,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1,-1,-1,1,1,1,0,1,0
19939,DIAMOND,2040,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1,1,1,1,-1,-1,0,-1,1
30362,DIAMOND,1959,1.0,-1.0,-1.0,1.0,-1.0,1.0,0.0,1,1,1,-1,0,0,0,1,0
16132,DIAMOND,2444,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,0,1,-1,-1,-1,-1,0,1,0
13018,DIAMOND,1747,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,0,-1,0,0,-1
15717,DIAMOND,1681,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,-1,-1,-1,0,1,0,-1,1
17033,DIAMOND,1911,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,-1,-1,0,1,0
15027,DIAMOND,1478,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1,-1,-1,-1,1,1,0,0,1
24503,DIAMOND,1693,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,-1,1,1,0,0,-1
30662,DIAMOND,2321,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1,-1,1,0,0,0,-1,1
15574,DIAMOND,1902,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.0,-1,-1,-1,-1,1,1,0,-1,0
11983,DIAMOND,1597,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1,-1,-1,1,1,1,0,-1,0
9688,DIAMOND,2040,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,1,1,1,0,-1,0,-1,-1
15571,DIAMOND,1534,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,1,-1,1,-1,-1,0,1,1
12770,DIAMOND,1973,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,1,-1,1,1,0,1,-1
16295,DIAMOND,1373,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,-1,-1,0,1,0
33334,DIAMOND,2449,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1,-1,1,1,1,-1,0,0,0
20442,DIAMOND,1597,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1,-1,-1,1,0,1,0,-1,0
29522,DIAMOND,1602,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,-1,1,-1,-1,0,1,1
21133,DIAMOND,1413,-1.0,-1.0,1.0,0.0,-1.0,-1.0,1.0,-1,-1,-1,-1,-1,1,0,-1,1
32054,DIAMOND,1366,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,-1,1,1,0,0,-1
8619,DIAMOND,1714,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1,-1,1,-1,1,1,0,1,-1
27377,DIAMOND,1706,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1,1,1,-1,0,-1,0,0,0
32983,DIAMOND,1676,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1,-1,-1,-1,1,1,0,0,-1
18174,DIAMOND,1624,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,1,1,0,-1,0
13157,DIAMOND,1376,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1,1,1,1,0,-1,0,1,1
17780,DIAMOND,1614,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1,-1,-1,-1,0,-1,0,0,1
29649,DIAMOND,1764,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,-1,0,0,0,-1
11624,DIAMOND,1504,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1,1,1,1,0,1,0,1,-1
9872,DIAMOND,1555,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1,1,1,1,0,-1,0,1,0
12399,DIAMOND,1468,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1,1,1,-1,0,-1,0,1,1
17781,DIAMOND,2164,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,-1,-1,1,1,0,-1,0,1,0
2081,DIAMOND,1685,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1,-1,-1,-1,-1,0,0,0,1
24531,DIAMOND,1482,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1,-1,-1,-1,1,1,0,-1,0
26416,DIAMOND,1984,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,1,1,-1,-1,-1,0,1,1
35265,DIAMOND,1572,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1,-1,1,-1,1,1,0,-1,0
12795,DIAMOND,1640,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1,-1,1,-1,1,1,0,-1,-1
34712,DIAMOND,1366,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,-1,1,-1,-1,0,-1,-1
14285,DIAMOND,1487,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1,-1,-1,-1,0,1,0,-1,0
17761,DIAMOND,1715,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,1,0,-1,0,0,0
18793,DIAMOND,1531,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,1,1,0,0,-1
15877,DIAMOND,2065,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1,1,1,1,-1,-1,0,1,-1
19009,DIAMOND,2372,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1,1,1,1,-1,-1,0,1,1
15724,DIAMOND,1532,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,-1,1,1,0,0,-1
21706,DIAMOND,1156,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,-1,-1,0,1,1
33325,DIAMOND,1688,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1,1,-1,1,-1,-1,0,-1,1
21369,DIAMOND,1820,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,-1,-1,-1,-1,1,0,0,1
22948,DIAMOND,1658,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1,1,-1,1,-1,-1,0,1,1
15000,DIAMOND,1549,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,-1,1,1,0,1,-1
12696,DIAMOND,1453,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1,1,1,1,-1,-1,0,0,-1
22625,DIAMOND,2594,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1,1,-1,1,1,0,0,0
22226,DIAMOND,1327,1.0,1.0,-1.0,0.0,1.0,1.0,-1.0,-1,1,1,1,1,-1,0,1,-1
6771,DIAMOND,1928,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1,-1,1,1,1,1,0,1,-1
35266,DIAMOND,2162,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,-1,0,-1,0,-1,-1
34573,DIAMOND,2009,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,0,-1,0
13283,DIAMOND,2043,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,1,1,1,0,0,-1
13533,DIAMOND,1637,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,-1,-1,0,1,1
16081,DIAMOND,1279,1.0,-1.0,1.0,0.0,0.0,1.0,1.0,0,1,1,1,0,-1,0,1,1
25205,DIAMOND,1954,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1,1,1,1,0,-1,0,0,-1
31235,DIAMOND,1835,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1,1,1,-1,0,0,0,-1,0
6765,DIAMOND,1484,1.0,1.0,1.0,1.0,1.0,-1.0,0.0,1,1,1,1,0,-1,0,-1,0
24544,DIAMOND,1837,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0,-1,-1,1,1,1,0,-1,-1
26718,DIAMOND,1518,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,-1,0,1,0,1,0
34120,DIAMOND,1939,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1,1,1,1,-1,-1,0,1,1
24892,DIAMOND,1669,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1,1,1,1,-1,-1,0,-1,1
4066,DIAMOND,1333,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,-1,0,1,0,1,-1
2293,DIAMOND,916,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1,-1,-1,-1,1,1,0,0,-1
14296,DIAMOND,1708,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,-1,1,-1,0,-1,0,-1,1
24447,DIAMOND,1206,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1,-1,-1,-1,1,1,0,-1,-1
27841,DIAMOND,1110,-1.0,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1,-1,-1,-1,1,1,0,0,-1
30649,DIAMOND,1687,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1,-1,-1,0,0,0,-1,1
22493,DIAMOND,1623,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1,-1,-1,-1,1,1,0,-1,-1
18085,DIAMOND,2039,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,-1,-1,0,1,1
9583,DIAMOND,1325,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0,-1,1,-1,0,1,0,0,-1
23753,DIAMOND,1175,1.0,-1.0,1.0,0.0,0.0,1.0,1.0,1,1,1,1,-1,-1,0,1,1
22524,DIAMOND,1780,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1,1,-1,1,0,-1,0,0,-1
27800,DIAMOND,1929,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,1,1,0,0,-1
33539,DIAMOND,1831,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,1,1,1,0,1,-1
16493,DIAMOND,1471,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,1,1,1,0,1,-1
30144,DIAMOND,2301,-1.0,1.0,-1.0,1.0,-1.0,-1.0,0.0,-1,1,-1,-1,0,1,0,-1,0
16118,DIAMOND,2016,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1,-1,-1,-1,1,1,0,1,0
10506,DIAMOND,1775,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,1,1,0,-1,-1
27469,DIAMOND,2325,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1,-1,1,1,0,-1,0,1,0
13844,DIAMOND,1856,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1,1,1,1,0,1,0,0,-1
10311,DIAMOND,2123,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1,1,1,1,-1,1,0,-1,1
18300,DIAMOND,1658,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1,1,1,1,-1,-1,0,1,-1
23852,DIAMOND,1309,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1,-1,-1,-1,1,1,0,1,0
14070,DIAMOND,1413,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1,-1,-1,0,1,0,-1,1
14626,DIAMOND,1601,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,-1,-1,-1,-1,1,1,0,0,-1
22310,DIAMOND,1520,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1,-1,-1,1,1,1,0,-1,-1
14980,DIAMOND,1587,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1,-1,1,-1,-1,-1,0,1,1
34065,DIAMOND,2186,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,0,0,0
16116,DIAMOND,1757,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1,1,1,1,0,1,0,1,-1
19378,DIAMOND,1898,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1,-1,-1,1,0,1,0,1,1
15542,DIAMOND,1899,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1,-1,-1,1,0,0,0,1,-1
12470,DIAMOND,1395,-1.0,-1.0,1.0,-1.0,0.0,1.0,-1.0,-1,-1,1,1,0,1,0,1,0
31008,DIAMOND,1250,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,-1,-1,0,1,1
24002,DIAMOND,1847,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,-1,-1,-1,0,1,1
10969,DIAMOND,988,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,-1,-1,0,1,1
33084,DIAMOND,1224,-1.0,1.0,1.0,-1.0,0.0,-1.0,-1.0,-1,-1,-1,-1,0,1,0,-1,0
14706,DIAMOND,1746,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1,1,1,-1,0,1,0,0,-1
28190,DIAMOND,1800,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,1,1,-1,1,1,0,-1,-1
18592,DIAMOND,1953,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,-1,1,1,0,-1,-1
12452,DIAMOND,1864,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1,-1,1,-1,0,-1,0,1,0
18297,DIAMOND,1593,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,-1,-1,0,1,1
16144,DIAMOND,1518,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1,1,1,1,-1,-1,0,-1,1
13833,DIAMOND,2375,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,-1,1,0,1,0,0,0
33511,DIAMOND,1710,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,1,1,0,-1,-1
31928,DIAMOND,1384,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,-1,-1,0,1,1
28959,DIAMOND,1880,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1,1,1,1,1,1,0,1,-1
25766,DIAMOND,2096,-1.0,1.0,1.0,-1.0,-1.0,1.0,0.0,1,1,1,1,0,0,0,1,0
11252,DIAMOND,1797,1.0,-1.0,-1.0,0.0,1.0,-1.0,1.0,-1,-1,-1,-1,1,-1,0,-1,1
32653,DIAMOND,1426,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1,1,1,1,-1,-1,0,-1,1
28824,DIAMOND,1072,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1,-1,-1,-1,1,1,0,-1,-1
35440,DIAMOND,1886,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1,-1,1,-1,1,1,0,0,-1
30188,DIAMOND,1599,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,1,1,1,1,0,0,-1
9092,DIAMOND,1553,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,0,-1,-1,1,1,1,0,1,-1
21433,DIAMOND,1406,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,-1,0,1,0,1,0
24655,DIAMOND,2263,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,1,0,-1,-1,0,0,-1,1
25307,DIAMOND,1623,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,1,1,0,-1,-1
12569,DIAMOND,1392,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,-1,-1,0,1,1
24737,DIAMOND,1430,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,-1,-1,0,0,0
8663,DIAMOND,1867,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,1,1,1,1,0,1,-1
14576,DIAMOND,1619,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,-1,0,1,0
30315,DIAMOND,1482,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1,-1,-1,-1,1,1,0,-1,-1
23263,DIAMOND,1689,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,-1,0,1,0,-1,-1
14131,DIAMOND,1428,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,-1,1,-1,-1,0,1,1
15367,DIAMOND,1171,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,-1,-1,0,1,1
21864,DIAMOND,1560,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1,-1,-1,1,1,0,-1,1
21994,DIAMOND,1720,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1,-1,-1,-1,-1,-1,0,-1,1
35216,DIAMOND,1960,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1,-1,-1,1,1,0,-1,1
16252,DIAMOND,1838,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1,1,1,1,0,-1,0,1,-1
15995,DIAMOND,2355,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1,-1,-1,1,1,1,0,-1,-1
22333,DIAMOND,1350,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,-1,-1,0,1,1
10318,DIAMOND,1757,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1,1,-1,-1,0,-1,0,-1,0
23476,DIAMOND,1281,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,-1,-1,0,1,1
14155,DIAMOND,1507,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,-1,1,1,0,1,-1
24133,DIAMOND,1594,1.0,1.0,1.0,1.0,1.0,-1.0,0.0,1,1,1,1,0,-1,0,-1,0
13502,DIAMOND,1205,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,-1,-1,0,1,1
20959,DIAMOND,1834,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1,1,1,1,-1,-1,0,1,1
7000,DIAMOND,1363,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,-1,-1,-1,-1,1,1,0,0,0
24680,DIAMOND,1625,-1.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,0,-1,0
10640,DIAMOND,1582,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,-1,-1,-1,0,0,0,0,1
35369,DIAMOND,1491,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,-1,-1,0,1,0
17190,DIAMOND,1441,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1,1,-1,1,0,0,0,0,0
27647,DIAMOND,1412,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1,1,1,1,0,-1,0,-1,1
6805,DIAMOND,1592,1.0,-1.0,1.0,1.0,1.0,-1.0,0.0,-1,1,1,1,-1,-1,0,-1,0
23982,DIAMOND,2085,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1,1,1,-1,-1,0,1,0
27755,DIAMOND,1498,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1,1,1,1,-1,-1,0,1,-1
12978,DIAMOND,1493,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,-1,1,1,0,1,-1
30845,DIAMOND,1383,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,-1,1,1,0,1,-1
27837,DIAMOND,1539,-1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,-1,-1,-1,-1,0,1,0,-1,0
22497,DIAMOND,2431,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1,-1,1,-1,1,1,0,0,1
17168,DIAMOND,1807,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1,1,1,1,0,0,0,1,0
17481,DIAMOND,1634,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1,1,-1,1,-1,-1,0,-1,1
26091,DIAMOND,1378,1.0,1.0,-1.0,0.0,1.0,-1.0,-1.0,0,-1,-1,-1,0,1,0,0,-1
17039,DIAMOND,1327,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,0,-1,0,1,1
28285,DIAMOND,1558,-1.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,0,1,0,-1,-1
20837,DIAMOND,3110,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1,-1,-1,-1,0,1,0,0,0
27651,DIAMOND,1692,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1,-1,-1,-1,0,1,0,-1,0
29292,DIAMOND,1750,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1,1,1,1,0,-1,0,0,-1
33317,DIAMOND,1626,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1,1,1,1,-1,-1,0,-1,1
26549,DIAMOND,1076,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1,1,1,1,0,-1,0,0,0
14353,DIAMOND,1979,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1,1,1,1,0,-1,0,-1,-1
24983,DIAMOND,2313,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1,1,1,1,0,-1,0,-1,-1
