,tier,winner,first_kill,first_tower,first_inhibitor,first_baron,first_dragon,first_rift_herald,kill_advantage,gold_advantage,cs_advantage,damage_advantage,tower_advantage,plate_advantage,inhibitor_advantage,baron_advantage,dragon_advantage,rift_advantage
4472,BRONZE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,0,0,0,1,0
902,BRONZE,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,-1,-1,-1,-1,-1,-1,0,0,-1,0
1829,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,1,-1,-1,0,0,0,-1,-1
3031,BRONZE,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1,-1,1,-1,-1,-1,0,0,-1,1
4004,BRONZE,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1,1,1,-1,-1,1,-1,0,-1,0
4243,BRONZE,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,-1,1,-1,-1,0,0,0,-1,0
4193,BRONZE,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1,1,-1,1,1,1,0,0,1,1
2781,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1
4023,BRONZE,1.0,-1.0,-1.0,1.0,1.0,1.0,0.0,1,1,1,1,0,-1,0,0,1,0
3428,BRONZE,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,1,0,0,0,1,1
1251,BRONZE,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1,1,1,-1,0,1,0,0,1,1
935,BRONZE,-1.0,1.0,-1.0,0.0,0.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,0,0,-1,-1
247,BRONZE,-1.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,0,-1,1,-1,-1,-1,0,0,-1,-1
2507,BRONZE,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,1,0,0,-1,-1
4242,BRONZE,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1,1,-1,1,1,-1,0,0,1,0
1220,BRONZE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,0,1,1,1
3649,BRONZE,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1,1,1,1,1,1,0,0,-1,-1
4256,BRONZE,1.0,-1.0,1.0,1.0,0.0,-1.0,1.0,1,1,1,1,1,1,0,0,0,1
1246,BRONZE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,0,0,1,1
1207,BRONZE,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1,-1,-1,-1,-1,-1,-1,0,-1,0
2962,BRONZE,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,0,0,1,0
1494,BRONZE,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1,1,1,1,1,1,0,0,1,0
825,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,0,0,1,-1
2135,BRONZE,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,-1,-1,-1,0,0,1,-1
3050,BRONZE,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,0,1,1,1
2894,BRONZE,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1,1,-1,1,0,-1,0,0,0,1
3135,BRONZE,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1,1,1,1,1,-1,0,0,1,-1
2145,BRONZE,1.0,1.0,-1.0,1.0,0.0,1.0,1.0,1,1,1,-1,0,-1,0,0,-1,1
4449,BRONZE,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
142,BRONZE,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,-1,-1,-1,1,1,0,0,-1,1
593,BRONZE,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1
939,BRONZE,1.0,-1.0,1.0,1.0,0.0,1.0,-1.0,1,1,1,1,1,1,0,0,1,0
3087,BRONZE,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,-1,-1,-1,1,0,0,0,0,0,0
2057,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,-1,-1,-1,0,0,0,-1
1716,BRONZE,1.0,1.0,1.0,1.0,0.0,1.0,-1.0,1,1,1,1,1,1,0,0,1,-1
3133,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
631,BRONZE,-1.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1,-1,1,-1,-1,-1,0,0,-1,-1
2157,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0,-1,1,-1,-1,1,-1,-1,0,1
3901,BRONZE,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,0,0,0,-1
1182,BRONZE,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2608,BRONZE,1.0,1.0,1.0,1.0,0.0,1.0,-1.0,1,1,1,1,1,1,0,0,1,-1
2008,BRONZE,-1.0,-1.0,1.0,-1.0,-1.0,1.0,0.0,-1,-1,1,-1,-1,-1,0,0,-1,0
1737,BRONZE,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1,1,1,1,1,1,0,0,-1,1
3424,BRONZE,1.0,1.0,-1.0,1.0,1.0,1.0,0.0,1,1,1,-1,0,-1,0,0,1,0
1143,BRONZE,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1,1,1,1,1,1,0,0,1,-1
1964,BRONZE,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1,1,1,1,1,1,1,0,1,0
93,BRONZE,-1.0,1.0,1.0,-1.0,0.0,-1.0,1.0,1,1,-1,1,1,1,0,0,-1,1
4434,BRONZE,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,0,1,-1,-1
1106,BRONZE,-1.0,1.0,-1.0,-1.0,0.0,1.0,-1.0,0,-1,-1,-1,-1,-1,0,0,1,-1
592,BRONZE,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1,1,1,1,1,-1,0,0,1,0
2392,BRONZE,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1,1,1,-1,1,1,1,1,-1,-1
2789,BRONZE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,0,0,1,1
2366,BRONZE,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1,1,1,1,1,1,0,0,1,0
840,BRONZE,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,-1,-1,-1,1,-1,-1,0,0,-1,-1
535,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,1,-1,-1,0,0,0,-1
3410,BRONZE,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1,1,1,1,1,1,0,0,1,1
4580,BRONZE,1.0,-1.0,1.0,-1.0,0.0,-1.0,1.0,-1,-1,-1,1,-1,-1,0,0,-1,1
3154,BRONZE,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1,1,-1,1,0,1,0,0,-1,1
890,BRONZE,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1,-1,-1,1,-1,-1,0,0,-1,-1
1947,BRONZE,-1.0,1.0,1.0,-1.0,0.0,-1.0,-1.0,-1,-1,-1,1,1,1,0,0,-1,-1
427,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
78,BRONZE,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1,1,1,1,0,-1,0,0,1,-1
2712,BRONZE,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1,1,1,-1,1,1,1,0,-1,1
131,BRONZE,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1,-1,1,1,-1,1,0,0,-1,-1
3530,BRONZE,1.0,-1.0,1.0,0.0,1.0,-1.0,1.0,1,1,1,1,1,1,0,1,-1,1
4001,BRONZE,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1,1,1,-1,1,1,0,1,-1,-1
1552,BRONZE,1.0,-1.0,-1.0,1.0,0.0,1.0,-1.0,1,1,1,1,1,1,0,0,1,-1
2532,BRONZE,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1,1,1,1,-1,-1,0,0,-1,-1
208,BRONZE,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1,1,1,1,1,1,0,0,-1,1
3953,BRONZE,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2316,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1,-1,-1,1,-1,-1,0,0,1,1
1115,BRONZE,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,1,-1,-1,0,0,-1,-1
3656,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
1866,BRONZE,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1,1,1,1,1,-1,1,1,1,0
4519,BRONZE,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1,-1,1,1,-1,0,0,0,-1,-1
4560,BRONZE,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1,1,1,-1,1,1,0,0,1,1
913,BRONZE,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1,1,1,1,1,1,0,0,1,1
2055,BRONZE,1.0,-1.0,1.0,1.0,0.0,1.0,0.0,-1,1,1,1,0,1,0,0,1,0
1150,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,0,0,-1,-1
588,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1,-1,-1,-1,-1,-1,0,0,-1,0
1695,BRONZE,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1,-1,1,1,1,1,0,0,1,1
4795,BRONZE,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
573,BRONZE,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1,-1,1,-1,-1,-1,0,0,-1,-1
1628,BRONZE,1.0,-1.0,-1.0,1.0,0.0,1.0,-1.0,-1,-1,1,1,0,1,0,0,1,-1
2357,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2980,BRONZE,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1,-1,-1,1,-1,-1,0,0,-1,1
2503,BRONZE,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,-1,-1,1,1,-1,1,0,0,-1,0
3592,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1,-1,-1,-1,-1,-1,0,-1,1
1064,BRONZE,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,0,0,1,1
2360,BRONZE,1.0,1.0,-1.0,1.0,0.0,1.0,-1.0,1,1,1,1,1,-1,0,0,1,-1
4278,BRONZE,1.0,-1.0,-1.0,1.0,1.0,1.0,0.0,1,1,-1,1,1,-1,0,0,-1,0
1922,BRONZE,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1,-1,1,1,1,-1,0,1,-1,1
2356,BRONZE,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1,1,1,-1,1,1,0,0,-1,-1
3484,BRONZE,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
3822,BRONZE,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1,-1,1,1,-1,-1,0,0,1,0
4034,BRONZE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,0
1131,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,0,0,-1,0
31,BRONZE,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,1,1,0,0,1,1
4800,BRONZE,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,0,1,-1,0
290,BRONZE,-1.0,1.0,-1.0,-1.0,-1.0,1.0,0.0,-1,-1,-1,-1,-1,-1,-1,0,-1,0
4361,BRONZE,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,1,1,1,0,1,0,0,-1,-1
1563,BRONZE,1.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0,1,1,1,1,1,-1,1,0,1,-1
3680,BRONZE,-1.0,-1.0,-1.0,0.0,0.0,-1.0,1.0,-1,-1,1,-1,-1,-1,0,0,-1,1
2436,BRONZE,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1,1,-1,-1,1,0,0,0,-1,1
1722,BRONZE,-1.0,1.0,1.0,-1.0,0.0,-1.0,0.0,1,1,-1,-1,1,-1,0,0,-1,0
760,BRONZE,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,-1,-1,-1,-1,-1,-1,0,0,-1,1
858,BRONZE,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1,1,-1,-1,-1,-1,0,0,-1,-1
1241,BRONZE,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1,1,-1,1,0,-1,1,0,1,1
3192,BRONZE,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,-1,-1,-1,0,0,-1,-1
3873,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
2159,BRONZE,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,0,-1,1,1,0,1,0,0,-1,1
4818,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1,-1,-1,-1,-1,-1,0,0,1
2399,BRONZE,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1,-1,1,-1,-1,0,0,0,1,1
4483,BRONZE,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1,1,-1,1,1,1,0,0,0,0
1550,BRONZE,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1,1,1,1,0,1,0,0,-1,0
749,BRONZE,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,-1,1,1,0,0,1,1
1023,BRONZE,1.0,-1.0,-1.0,1.0,-1.0,1.0,0.0,1,-1,-1,1,-1,0,0,0,1,0
3739,BRONZE,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,-1,-1,-1,-1,-1,-1,0,0,1,-1
536,BRONZE,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1,-1,1,-1,0,1,0,0,1,-1
4552,BRONZE,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1,1,1,1,1,1,0,0,1,1
4378,BRONZE,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,0,0,-1,-1
1819,BRONZE,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1,1,1,-1,0,-1,0,0,-1,0
2584,BRONZE,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,-1,1,-1,0,0,0,-1,-1
2774,BRONZE,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1,1,1,1,1,1,0,0,1,1
2329,BRONZE,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,1,1,0,0,1,1
3691,BRONZE,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1,1,-1,1,1,-1,0,0,-1,1
2558,BRONZE,-1.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
2202,BRONZE,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1,1,1,1,1,1,0,0,1,1
3276,BRONZE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,-1,1,1,1,0,0,1,1
4608,BRONZE,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,1,-1,1,1,0,0,1,-1
453,BRONZE,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,0,1,1
4840,BRONZE,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1165,BRONZE,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1,-1,-1,-1,-1,-1,0,0,1,0
1890,BRONZE,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1,1,-1,1,1,1,1,0,1,1
2948,BRONZE,-1.0,1.0,1.0,-1.0,0.0,-1.0,0.0,-1,-1,-1,-1,-1,1,0,0,-1,0
3665,BRONZE,1.0,-1.0,1.0,1.0,1.0,1.0,0.0,1,1,1,1,1,1,1,0,1,0
1777,BRONZE,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1,-1,1,1,1,1,0,0,1,1
2497,BRONZE,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1,1,1,1,1,0,0,0,0,-1
2174,BRONZE,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1,-1,1,1,1,1,0,0,0
1346,BRONZE,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1,-1,-1,-1,-1,-1,0,1,1,-1
1214,BRONZE,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
1185,BRONZE,-1.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1,-1,1,-1,-1,-1,0,0,-1,-1
1570,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,1,-1,-1,-1,-1,0,-1,-1
2791,BRONZE,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1,1,1,1,1,0,0,0,-1,1
3369,BRONZE,-1.0,-1.0,1.0,-1.0,-1.0,1.0,0.0,-1,-1,1,1,0,1,0,0,-1,0
3095,BRONZE,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,-1,-1,-1,0,1,0,0,-1,1
4305,BRONZE,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0,1,1,1,1,0,0,1,1,-1
3701,BRONZE,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,1,1,1,1,1,1,0,0,1,-1
955,BRONZE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,0,0,1,1
4456,BRONZE,-1.0,1.0,-1.0,0.0,0.0,-1.0,-1.0,-1,-1,-1,1,-1,-1,0,0,-1,-1
217,BRONZE,-1.0,-1.0,1.0,-1.0,0.0,-1.0,-1.0,-1,-1,-1,1,1,1,0,0,-1,-1
4830,BRONZE,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2618,BRONZE,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1,1,1,1,1,1,0,0,-1,-1
206,BRONZE,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1,-1,1,-1,-1,1,0,-1,-1,-1
4758,BRONZE,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1,1,-1,1,1,1,0,1,1,1
691,BRONZE,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1,1,-1,1,1,1,1,0,1,1
4276,BRONZE,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,1,-1,-1,0,0,-1,-1
2825,BRONZE,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1,1,-1,1,-1,1,1,0,1,0
1455,BRONZE,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,1,1,0,0,-1,-1
4258,BRONZE,-1.0,-1.0,1.0,1.0,0.0,1.0,1.0,-1,-1,1,-1,0,0,0,0,1,1
603,BRONZE,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1,1,1,-1,0,0,0,0,1,-1
4844,BRONZE,-1.0,-1.0,1.0,-1.0,-1.0,1.0,0.0,-1,-1,-1,-1,-1,1,0,0,1,0
1581,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,-1,-1,-1,-1,0,0,0,-1
3673,BRONZE,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
2886,BRONZE,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,0,-1,0
2842,BRONZE,-1.0,1.0,-1.0,0.0,0.0,-1.0,-1.0,1,1,1,1,0,-1,0,0,1,-1
3606,BRONZE,1.0,-1.0,1.0,1.0,0.0,-1.0,1.0,1,1,1,-1,-1,1,0,0,-1,0
3722,BRONZE,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1,1,1,-1,1,1,0,0,1,0
4169,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
80,BRONZE,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,0,0,-1,-1
285,BRONZE,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,1,1,0,0,1,1
548,BRONZE,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1,1,1,-1,1,-1,0,0,1,-1
2346,BRONZE,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1,1,-1,1,1,1,1,0,1,0
4336,BRONZE,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,0,0,-1,-1
4670,BRONZE,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1,1,1,1,1,0,0,1,0
740,BRONZE,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1,-1,-1,-1,-1,-1,-1,0,-1,0
2243,BRONZE,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,0,1,1,1,1,1,0,0,1,1
1661,BRONZE,1.0,1.0,1.0,1.0,0.0,-1.0,1.0,1,1,1,1,1,1,0,0,1,1
999,BRONZE,1.0,1.0,1.0,1.0,0.0,-1.0,0.0,1,1,1,1,1,1,1,0,1,0
4714,BRONZE,1.0,-1.0,1.0,1.0,0.0,-1.0,1.0,1,1,1,1,1,1,1,0,1,1
2685,BRONZE,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,0,1,1,-1,1,1,0,0,1,-1
3202,BRONZE,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1,-1,-1,-1,-1,-1,0,0,-1,-1
848,BRONZE,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1,1,-1,1,1,1,1,1,1,1
2589,BRONZE,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,1,0,1,0,1,1
76,BRONZE,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,-1,1,1,0,0,-1,-1
3293,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,-1,-1,-1,1,-1,-1,0,0,1,0
3614,BRONZE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,0,1,1
2459,BRONZE,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1,1,-1,1,-1,-1,0,1,-1,-1
949,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
1039,BRONZE,-1.0,1.0,-1.0,-1.0,0.0,-1.0,1.0,-1,-1,1,-1,-1,-1,0,0,-1,1
1255,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,-1,-1,-1,-1,-1,0,-1,1,-1
1993,BRONZE,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,0,0,1,1
4551,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,1,0,0,-1,-1
2063,BRONZE,-1.0,-1.0,1.0,-1.0,0.0,-1.0,1.0,-1,1,1,1,1,1,0,0,-1,1
3246,BRONZE,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1,1,1,-1,1,1,0,0,-1,1
4807,BRONZE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,0,1,1
501,BRONZE,1.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0,1,1,1,-1,1,-1,0,0,1,-1
3459,BRONZE,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1,-1,-1,-1,-1,1,0,0,-1,1
3389,BRONZE,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1,1,1,1,1,1,0,1,1,0
865,BRONZE,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1,1,-1,-1,1,0,0,0,-1,1
1707,BRONZE,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1,-1,1,-1,-1,1,0,0,-1,-1
804,BRONZE,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1,1,-1,1,0,-1,0,1,1,1
4827,BRONZE,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,0,0,-1,-1
3737,BRONZE,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1,-1,-1,-1,-1,-1,0,0,-1,1
2173,BRONZE,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1,1,1,-1,-1,-1,-1,0,-1,-1
4102,BRONZE,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1,1,1,-1,1,1,0,0,-1,-1
582,BRONZE,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,1,-1,-1,-1,-1,0,-1,0,1,-1
491,BRONZE,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,-1,-1,-1,0,0,1,0
2359,BRONZE,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1,-1,1,-1,-1,-1,0,0,1,1
3242,BRONZE,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1,-1,1,1,1,1,0,0,0,1
966,BRONZE,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,-1,-1,-1,0,0,-1,-1
429,BRONZE,-1.0,1.0,1.0,1.0,0.0,-1.0,1.0,0,1,-1,-1,1,1,1,0,-1,1
3439,BRONZE,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1,1,1,1,1,1,1,0,0,1
1147,BRONZE,1.0,-1.0,1.0,-1.0,0.0,-1.0,0.0,-1,-1,-1,1,-1,-1,0,0,-1,0
4437,BRONZE,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1,1,1,-1,1,-1,0,0,1,1
4115,BRONZE,1.0,-1.0,1.0,1.0,-1.0,-1.0,0.0,1,1,1,1,1,1,0,0,1,0
