,tier,winner,first_kill,first_tower,first_inhibitor,first_baron,first_dragon,first_rift_herald,kill_advantage,gold_advantage,cs_advantage,damage_advantage,tower_advantage,plate_advantage,inhibitor_advantage,dragon_advantage,rift_advantage,baron_advantage
26414,GRANDMASTERS,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-9,-2863,7,-7612,-4,-1,0,-2,-2,0
15002,GRANDMASTERS,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-12,-9647,-85,6833,-6,-9,-1,1,-2,-1
16253,GRANDMASTERS,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,-5169,-56,-4378,-3,-4,0,-3,0,0
20265,GRANDMASTERS,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,0,-2990,27,7545,-1,-1,0,3,-2,0
22775,GRANDMASTERS,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-20,-10818,-46,-23782,-7,1,-1,-2,1,-1
25440,GRANDMASTERS,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-11,-11273,-125,-12455,-3,-4,0,-2,-2,-1
12374,GRANDMASTERS,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,11,5416,89,8794,1,-3,0,-1,2,0
26428,GRANDMASTERS,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-17,-10828,-54,-24100,-3,-1,0,2,-1,-1
19613,GRANDMASTERS,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,3,43,3,-8563,-6,-4,0,-1,-2,1
24331,GRANDMASTERS,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,17,15083,90,20366,9,14,2,2,1,1
26199,GRANDMASTERS,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,-8,-4989,-5,-94,-4,-2,-1,-1,-2,0
25790,GRANDMASTERS,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-2,-4730,7,-173,0,-6,0,2,-1,0
24439,GRANDMASTERS,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1,-2548,-14,-2473,2,5,0,1,1,0
22224,GRANDMASTERS,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,7,989,-38,-5986,1,-1,0,1,1,0
15783,GRANDMASTERS,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-6,-11417,-92,-10525,-4,-8,-1,-3,-1,-1
18047,GRANDMASTERS,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-3,-2825,-27,-12221,1,1,0,2,0,-1
21642,GRANDMASTERS,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,10,6518,43,6864,0,2,0,3,-2,1
14199,GRANDMASTERS,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,0,6589,135,1693,4,5,0,1,2,1
25368,GRANDMASTERS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,8833,95,17846,5,11,1,0,2,1
20941,GRANDMASTERS,-1.0,1.0,-1.0,0.0,1.0,1.0,0.0,-2,-2019,-147,-12708,-2,1,0,1,0,1
26083,GRANDMASTERS,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,24,14516,120,26360,7,6,2,2,1,1
16830,GRANDMASTERS,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-11,-10387,-91,-15792,-5,-8,0,-1,-2,0
17167,GRANDMASTERS,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-19,-14401,-145,-6488,-8,0,-2,-1,-1,-1
14220,GRANDMASTERS,1.0,1.0,1.0,0.0,0.0,1.0,1.0,5,7090,93,669,2,5,0,4,1,0
19385,GRANDMASTERS,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1,-3558,-69,2534,-2,0,0,1,0,0
25358,GRANDMASTERS,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-3,-1237,-55,10439,-1,3,0,0,-2,0
21599,GRANDMASTERS,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-6,-347,-18,5620,-1,-4,0,-2,1,1
25680,GRANDMASTERS,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0,-5175,-39,-10112,-3,3,0,-3,-1,0
15634,GRANDMASTERS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,7403,45,-4928,1,5,0,3,0,1
20645,GRANDMASTERS,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-12,-5823,-32,-28272,-1,-4,0,-1,0,0
17154,GRANDMASTERS,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-9,-10889,-115,-22142,-4,-5,0,-4,-1,-1
18121,GRANDMASTERS,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,8,4312,-25,11930,1,0,1,2,0,-1
18141,GRANDMASTERS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17,14783,131,10018,4,6,1,3,2,1
22671,GRANDMASTERS,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,4,4162,-21,5892,3,2,0,-3,0,1
25223,GRANDMASTERS,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,10,-1334,-78,5084,-4,-4,0,1,-1,0
18411,GRANDMASTERS,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-16,-8605,-10,-11260,-5,1,0,-1,-2,-1
25728,GRANDMASTERS,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,-23,-14363,-76,-19396,-3,1,0,-2,0,-1
14345,GRANDMASTERS,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-5,3455,-23,9248,2,-1,0,0,-1,1
20499,GRANDMASTERS,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-6,-7156,-96,-11481,-4,-12,0,-2,0,-1
19269,GRANDMASTERS,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-2,-4057,-76,-9968,0,4,0,2,2,0
22091,GRANDMASTERS,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1,2408,3,1249,1,7,0,-1,0,1
21367,GRANDMASTERS,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,16,16046,168,12896,3,6,0,3,-2,1
19689,GRANDMASTERS,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-10,-8353,-59,-2601,-2,2,0,1,0,0
26103,GRANDMASTERS,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-3,-2354,53,-12620,-1,3,0,-2,1,-1
24595,GRANDMASTERS,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,3,4220,-43,-12699,-1,1,0,1,0,0
17191,GRANDMASTERS,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,13,7716,-68,15226,4,6,1,-1,2,1
23109,GRANDMASTERS,1.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-17,-1071,50,-15070,-1,-4,-1,0,-1,-1
24322,GRANDMASTERS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,8722,-5,374,4,-1,2,1,1,1
15768,GRANDMASTERS,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,4,-3426,-42,8564,-2,0,0,2,0,0
15529,GRANDMASTERS,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-4,-11318,-223,-16049,-8,-5,-1,-3,-2,-1
17987,GRANDMASTERS,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,0,-706,-17,-3292,0,-5,0,1,2,0
19334,GRANDMASTERS,-1.0,1.0,1.0,-1.0,0.0,-1.0,1.0,-1,-950,-21,-325,1,4,0,1,0,0
24436,GRANDMASTERS,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-4969,-62,7097,0,0,0,-2,-1,0
17881,GRANDMASTERS,-1.0,1.0,-1.0,-1.0,0.0,1.0,-1.0,-17,-8122,16,-30928,-3,-5,-1,0,-1,0
18224,GRANDMASTERS,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,7,5222,17,13409,1,-5,1,2,-1,1
16189,GRANDMASTERS,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-24,-15000,-59,-26600,-9,-10,-2,-1,1,-1
10840,GRANDMASTERS,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-5,-2937,-13,18049,-1,3,0,1,-1,0
23191,GRANDMASTERS,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-3,-2907,-14,-7892,-5,-2,0,-2,-2,1
24890,GRANDMASTERS,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,2,6805,73,23844,6,4,1,2,0,1
20015,GRANDMASTERS,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-12,-12115,-60,-15385,-4,-8,0,1,-2,-1
18991,GRANDMASTERS,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0,3218,43,7017,-1,0,0,3,-2,1
15016,GRANDMASTERS,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-4,-6808,-134,-12798,-4,-9,0,-3,0,-1
19477,GRANDMASTERS,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1,5724,134,6431,3,1,0,3,-2,0
25001,GRANDMASTERS,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,2,4484,18,9672,4,8,0,2,-1,1
23295,GRANDMASTERS,1.0,1.0,1.0,1.0,1.0,1.0,0.0,24,13339,75,37890,8,4,2,3,0,1
21242,GRANDMASTERS,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1,-2472,10,-4360,-2,-2,0,1,-2,0
15862,GRANDMASTERS,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,11,11548,56,14249,3,7,0,1,2,0
21989,GRANDMASTERS,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,14,9447,-24,11191,5,7,2,1,0,1
18164,GRANDMASTERS,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,18,12403,142,24756,9,8,1,0,-1,1
21070,GRANDMASTERS,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,0,3545,101,3528,4,2,1,1,-1,-1
18174,GRANDMASTERS,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-15,-14387,-93,-29018,-8,-10,-2,1,-2,-1
24893,GRANDMASTERS,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,17,14543,70,24961,8,4,2,3,0,1
14203,GRANDMASTERS,1.0,-1.0,1.0,1.0,1.0,-1.0,0.0,9,10996,70,9243,4,3,0,-3,0,1
22040,GRANDMASTERS,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,4,-2574,39,961,-1,-1,0,3,0,-1
25565,GRANDMASTERS,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-20,-13212,-12,-9933,-3,-6,-1,-1,0,-1
16391,GRANDMASTERS,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,5,2233,-91,7638,-2,-1,0,1,0,0
13542,GRANDMASTERS,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-19,-12758,-84,-32460,-8,-3,-3,0,-2,0
19929,GRANDMASTERS,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-4,-1258,-56,-11034,-2,-9,0,0,0,1
22555,GRANDMASTERS,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,3,5828,123,15818,1,1,0,1,-2,0
18834,GRANDMASTERS,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,-4439,-1,16145,-2,-6,0,-1,-1,0
26311,GRANDMASTERS,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,7,4703,-49,12357,2,-6,1,-1,-1,1
13041,GRANDMASTERS,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-18,-13808,-122,-22803,-9,-8,-2,-1,0,0
25902,GRANDMASTERS,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,4,5144,99,5028,5,1,1,3,0,1
19124,GRANDMASTERS,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-9,-11259,-104,-33,-5,-4,0,-3,-2,-1
14809,GRANDMASTERS,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-3,-2001,-47,586,1,-8,0,0,-2,0
15240,GRANDMASTERS,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,8,5784,-55,19626,3,3,1,0,0,0
23388,GRANDMASTERS,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,7,-1614,-1,20201,-2,0,0,1,-2,-1
24625,GRANDMASTERS,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,16,10083,-85,11388,5,4,1,3,1,0
20846,GRANDMASTERS,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,12,3048,-65,8892,-2,-6,0,2,-1,0
18275,GRANDMASTERS,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-4,-4125,-164,-3689,-3,-6,0,-2,0,1
12023,GRANDMASTERS,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,14,12203,99,13031,6,3,0,3,2,1
17963,GRANDMASTERS,-1.0,1.0,1.0,-1.0,0.0,1.0,1.0,-16,-9524,-80,-24116,-3,1,0,-1,0,0
20477,GRANDMASTERS,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-6,-7909,-37,-13121,-6,-4,0,-3,0,0
24431,GRANDMASTERS,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-7,-841,45,-8441,0,6,0,-2,2,-1
21466,GRANDMASTERS,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-12,-8046,10,-12078,-1,3,0,-1,2,-1
22886,GRANDMASTERS,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,9,5875,-45,1664,0,-8,0,1,-2,1
25122,GRANDMASTERS,-1.0,1.0,1.0,0.0,-1.0,-1.0,1.0,-9,-7060,-83,8864,1,-4,0,-2,2,-1
18542,GRANDMASTERS,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,0,-1096,36,-2524,4,7,1,3,1,-1
26082,GRANDMASTERS,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-32,-17846,-77,-30438,-6,-8,-1,-3,-2,-1
18838,GRANDMASTERS,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-21,-8050,2,-25046,0,-3,1,-3,-2,0
20549,GRANDMASTERS,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1,2310,-83,6239,2,-5,0,3,1,1
21114,GRANDMASTERS,-1.0,1.0,-1.0,0.0,0.0,1.0,-1.0,-9,-4595,-18,-18486,-2,2,0,-1,-2,0
14160,GRANDMASTERS,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,12,6256,11,-1622,3,2,0,3,1,1
15117,GRANDMASTERS,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,6,2563,-9,-486,2,1,1,1,0,1
24130,GRANDMASTERS,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,4,-2102,67,-1887,-3,-2,0,1,-1,0
18341,GRANDMASTERS,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,5,3179,69,4883,1,2,0,1,1,1
19850,GRANDMASTERS,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-16,-8839,82,-11054,-5,-9,-1,-3,-2,-1
15011,GRANDMASTERS,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,5,7535,6,-9754,-1,5,0,0,-1,0
14282,GRANDMASTERS,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,9,6961,100,608,7,3,2,0,1,-1
19962,GRANDMASTERS,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-22,-11628,-12,-13446,-5,0,-1,1,1,-1
13223,GRANDMASTERS,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-2,294,149,-7846,3,3,0,2,1,-1
22232,GRANDMASTERS,1.0,1.0,1.0,0.0,1.0,1.0,1.0,11,6915,57,-674,2,2,0,4,2,1
14419,GRANDMASTERS,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,2,1944,42,-6060,2,3,0,3,-1,0
24335,GRANDMASTERS,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0,-1393,31,-5645,1,-3,0,1,0,0
21648,GRANDMASTERS,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7,3333,69,8358,0,-2,0,1,-1,0
19281,GRANDMASTERS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,7409,-22,16326,4,2,0,0,2,1
21465,GRANDMASTERS,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,5,2354,43,12075,1,5,0,1,-1,0
26111,GRANDMASTERS,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-4,-2994,62,-4754,3,9,0,2,1,0
23671,GRANDMASTERS,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-12,-15803,-183,-35800,-6,-8,0,-4,-2,-1
19158,GRANDMASTERS,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-2,-1166,43,-20756,3,6,0,-2,2,-1
22630,GRANDMASTERS,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,3,450,7,12448,0,4,0,3,1,0
24085,GRANDMASTERS,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,5,4929,101,-5460,2,8,0,3,-1,0
24978,GRANDMASTERS,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,7,-803,-23,-2803,-1,1,0,3,2,-1
23130,GRANDMASTERS,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-4,-102,45,3269,1,-1,0,1,2,-1
24732,GRANDMASTERS,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,13,62,-117,-10636,1,-5,0,1,0,-1
17956,GRANDMASTERS,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-5,-3458,-62,-472,1,1,0,2,2,-1
15512,GRANDMASTERS,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,12,8427,39,9450,7,1,1,3,0,1
21179,GRANDMASTERS,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,2,6325,101,-6985,6,13,1,3,2,-1
25776,GRANDMASTERS,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-7,-10551,-120,-10939,-6,-5,0,1,-2,0
20524,GRANDMASTERS,1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,-1,-4542,-120,5288,-2,-6,0,0,0,-1
13331,GRANDMASTERS,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,6,3655,5,-909,4,-4,0,0,0,-1
13472,GRANDMASTERS,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,2,1730,-27,-7025,-1,-3,0,3,-2,0
18556,GRANDMASTERS,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-3,-2068,-98,-10258,-2,-3,0,0,-2,1
21122,GRANDMASTERS,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,6,2348,10,-4833,0,-4,0,1,-2,0
23439,GRANDMASTERS,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-7,-10365,15,-6145,-7,-4,-1,-2,-2,-1
13642,GRANDMASTERS,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-2,2443,-88,3982,1,5,0,3,2,1
21390,GRANDMASTERS,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-7,-4501,-3,3258,-4,1,0,-1,-2,0
24825,GRANDMASTERS,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,6,2603,-20,4778,-2,-4,0,0,-1,1
19429,GRANDMASTERS,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,11,2556,-8,3503,0,1,0,2,-2,1
24894,GRANDMASTERS,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,8,7303,86,9312,2,1,0,1,-1,1
19576,GRANDMASTERS,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,3,-3189,-28,8146,-3,-2,0,-3,0,-1
11808,GRANDMASTERS,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,7,7692,75,15442,2,3,0,2,2,0
15844,GRANDMASTERS,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-11,-3245,18,-12960,0,-1,0,0,0,0
21900,GRANDMASTERS,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-6,-3731,-92,-3745,-1,-6,0,1,-1,0
18154,GRANDMASTERS,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,6,4462,111,4338,2,5,0,2,1,-1
20479,GRANDMASTERS,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,4,-1957,-76,-9009,0,5,0,3,0,-1
21323,GRANDMASTERS,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-7,-8020,-93,-7595,-3,-2,0,-3,2,-1
19769,GRANDMASTERS,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-2,-787,9,-4973,-1,-3,0,-1,-2,0
19382,GRANDMASTERS,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,10,1034,-130,25905,-1,0,0,2,2,0
24653,GRANDMASTERS,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,9,4829,22,13248,3,2,0,2,-1,1
25828,GRANDMASTERS,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-4,-5343,-123,-2972,-2,1,0,3,-2,0
24204,GRANDMASTERS,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,6,7153,15,1804,2,-1,0,-1,-1,1
18909,GRANDMASTERS,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-16,-10964,-151,-22490,-6,-4,-1,-2,-2,-1
25686,GRANDMASTERS,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,3,1553,-91,11792,1,0,0,-1,1,0
20189,GRANDMASTERS,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-6,-5278,-85,-4348,-4,-7,0,1,-2,0
15721,GRANDMASTERS,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,2,925,-14,-142,2,5,0,-3,2,0
23289,GRANDMASTERS,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,10,7985,83,8068,2,-8,1,-1,-2,1
24282,GRANDMASTERS,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,7,4630,-44,-475,3,2,1,1,-2,1
15727,GRANDMASTERS,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,20,9052,-40,15385,4,-3,1,3,0,1
26258,GRANDMASTERS,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,0,-3596,40,7359,-5,-6,0,1,-2,0
18443,GRANDMASTERS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,13076,110,9485,7,4,1,0,1,1
18052,GRANDMASTERS,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,12,9440,73,28179,3,10,1,1,1,1
13956,GRANDMASTERS,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,9,-605,-106,5648,-3,-3,0,1,-2,1
21600,GRANDMASTERS,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,9,5071,139,7952,3,5,0,1,-1,-1
22269,GRANDMASTERS,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1,618,-3,-2144,-2,-7,0,-1,-2,1
25447,GRANDMASTERS,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-8,-8448,-53,-14784,-4,-8,0,-3,-2,0
24943,GRANDMASTERS,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-14,-8949,-87,-5472,-1,-7,0,0,-2,0
16853,GRANDMASTERS,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,6,7912,22,17641,-1,0,0,-2,0,1
16354,GRANDMASTERS,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-21,-14345,-35,-12230,-6,-9,-1,-4,-2,-1
19094,GRANDMASTERS,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-15,-11115,-19,-26663,-2,3,-1,-3,0,-1
18918,GRANDMASTERS,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,2,4323,39,-3666,2,-2,0,-1,-2,1
22516,GRANDMASTERS,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,0,-3620,-17,-9866,1,3,0,2,0,-1
20022,GRANDMASTERS,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-5,-9454,37,-5483,-7,-7,-1,-3,-2,-1
23617,GRANDMASTERS,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,2,522,-31,9115,-1,4,0,0,-1,0
25389,GRANDMASTERS,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,3,321,37,-61,0,4,0,1,0,0
23041,GRANDMASTERS,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,3,2495,99,14395,2,0,0,0,0,0
19555,GRANDMASTERS,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,8,5804,50,-2577,3,5,0,-3,1,0
18732,GRANDMASTERS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,5813,-16,3035,7,1,1,3,1,1
14283,GRANDMASTERS,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-10,-10704,-97,-3806,-4,-10,0,-1,-1,-1
26060,GRANDMASTERS,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,4,8469,76,1073,2,6,0,3,1,1
14610,GRANDMASTERS,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,-2464,-89,-8250,-1,-2,0,-2,2,0
17007,GRANDMASTERS,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1,-4953,29,-5425,-2,-7,0,1,-2,0
25093,GRANDMASTERS,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-15,-6869,10,-3823,-4,0,-1,2,0,-1
25880,GRANDMASTERS,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-7,-6097,-68,10762,-2,2,0,1,1,0
24702,GRANDMASTERS,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,4,-5026,-92,241,-4,-5,0,1,-1,-1
22987,GRANDMASTERS,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-12,-9013,-61,-22792,-3,-3,0,-4,2,-1
16231,GRANDMASTERS,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-5,3722,129,4265,0,4,0,3,-2,0
25135,GRANDMASTERS,-1.0,-1.0,1.0,-1.0,1.0,-1.0,0.0,-5,-2322,-18,1723,-2,-3,0,0,0,1
19377,GRANDMASTERS,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,3,2167,70,4898,1,3,0,1,-2,-1
16947,GRANDMASTERS,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-11,-7105,-68,570,-2,-3,0,-1,1,-1
15937,GRANDMASTERS,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,0,-3389,71,17344,-1,0,0,0,-1,-1
25953,GRANDMASTERS,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,14,7888,80,15137,4,9,0,3,0,0
25962,GRANDMASTERS,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-25,-15492,-89,-25952,-5,0,-1,-3,-1,-1
23349,GRANDMASTERS,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,8,-3184,-59,-10198,0,1,0,3,1,0
25151,GRANDMASTERS,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,4,2038,-21,2844,4,9,0,3,1,0
24518,GRANDMASTERS,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,5,8359,126,9427,4,2,0,1,-2,1
