,tier,winner,first_kill,first_tower,first_inhibitor,first_baron,first_dragon,first_rift_herald,kill_advantage,gold_advantage,cs_advantage,damage_advantage,tower_advantage,plate_advantage,inhibitor_advantage,baron_advantage,dragon_advantage,rift_advantage
9130,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,0,0,-1,-1
5596,GOLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,1,1,1,1,1,0,0,1,1
6846,GOLD,1.0,1.0,-1.0,0.0,1.0,1.0,1.0,1,1,1,1,1,1,0,1,1,1
8195,GOLD,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1,-1,-1,-1,-1,-1,0,0,1,-1
8300,GOLD,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,0,1,-1,-1
6941,GOLD,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1,1,1,-1,1,1,0,-1,-1,0
9126,GOLD,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1
5712,GOLD,-1.0,-1.0,-1.0,-1.0,0.0,1.0,1.0,-1,-1,1,-1,-1,0,0,0,1,1
6474,GOLD,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,0,1,1,-1,-1,-1,0,0,1,-1
8813,GOLD,1.0,1.0,-1.0,0.0,1.0,1.0,1.0,1,1,1,1,1,1,0,0,1,1
8187,GOLD,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1,-1,-1,-1,-1,-1,0,0,1,-1
5022,GOLD,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1,1,1,1,1,1,1,1,1,1
5438,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
9744,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,0,0,-1,-1
5906,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,-1,1,-1,-1,0,0,-1,-1
7136,GOLD,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1,1,1,-1,1,-1,0,1,-1,-1
8250,GOLD,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,1,1,0,0,1,1
8829,GOLD,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,-1,1,-1,-1,1,0,-1,-1,0
9249,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
9750,GOLD,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1,-1,1,1,-1,-1,0,0,-1,-1
8948,GOLD,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1,1,1,1,1,1,0,0,1,1
5169,GOLD,-1.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,1,1,1,-1,1,1,0,0,-1,0
8700,GOLD,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1,1,-1,1,-1,-1,0,0,-1,1
7261,GOLD,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1,1,1,1,1,1,0,0,-1,1
6777,GOLD,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,-1,-1,-1,-1,-1,-1,-1,0,-1,1
5218,GOLD,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1,1,1,1,1,1,0,1,1,-1
5021,GOLD,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1,-1,1,-1,-1,1,0,0,-1,0
6445,GOLD,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,1,-1,-1,1,-1,-1,0,0,-1,0
5854,GOLD,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,-1,-1,-1,0,-1,-1,0,-1,1
8687,GOLD,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1,1,1,-1,1,1,0,0,1,1
5451,GOLD,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,1,-1,-1,0,0,1,0
8504,GOLD,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,-1,-1,-1,-1,-1,-1,0,0,1,-1
6636,GOLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,0,0,1,1
5095,GOLD,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,0,0,-1,-1
7202,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,-1,-1,-1,-1,-1,0,0,-1,0
9575,GOLD,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1,1,-1,1,1,-1,1,1,0,-1
8965,GOLD,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1,1,1,1,-1,1,0,0,1,-1
5561,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
5918,GOLD,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1,1,1,-1,-1,-1,-1,0,-1,0
8354,GOLD,1.0,-1.0,1.0,1.0,0.0,-1.0,1.0,-1,1,1,-1,1,1,0,0,-1,1
9110,GOLD,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1,1,1,1,1,1,0,0,1,-1
7375,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
5763,GOLD,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1,1,1,1,1,1,0,0,0,0
8268,GOLD,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,0,1,-1,-1
5979,GOLD,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,0,0,0,-1
8970,GOLD,1.0,1.0,1.0,1.0,0.0,-1.0,1.0,1,1,1,1,1,1,1,0,-1,1
5070,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7432,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,0,0,0,0
8710,GOLD,1.0,1.0,-1.0,1.0,0.0,1.0,-1.0,0,1,-1,1,0,-1,0,0,1,-1
4949,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4923,GOLD,1.0,1.0,1.0,1.0,0.0,1.0,-1.0,1,1,1,1,1,1,0,0,1,0
8861,GOLD,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1,1,-1,1,1,-1,0,0,1,-1
8611,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0,-1,-1,-1,-1,1,0,0,-1,0
8735,GOLD,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1,1,1,1,-1,1,0,0,1,-1
5267,GOLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,0,1,0
8046,GOLD,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1,1,1,1,0,-1,0,0,1,-1
8281,GOLD,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,1,1,1,0,1,1
9229,GOLD,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1,1,1,1,1,1,1,0,1,0
6436,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1
8731,GOLD,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1,1,1,1,1,1,0,0,1,1
6296,GOLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,-1,0,1,0,0,1,0
5670,GOLD,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1,1,1,1,1,0,0,1,1,0
9556,GOLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,0,1,1,1
9404,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,-1,-1,-1,0,0,-1,-1
6319,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,0,-1,-1,0
6378,GOLD,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1,-1,-1,-1,-1,-1,0,0,-1,0
7842,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,1,-1,-1,-1,0,0,-1,-1
7397,GOLD,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1,-1,-1,-1,-1,-1,0,0,-1,-1
5087,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1,-1,-1,-1,-1,-1,0,0,0,1
9639,GOLD,-1.0,-1.0,1.0,0.0,-1.0,-1.0,0.0,1,-1,-1,-1,-1,1,0,0,-1,0
9776,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,1,-1,-1,0,-1,0,-1
5108,GOLD,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
8906,GOLD,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1,1,1,1,1,1,0,-1,1,1
8168,GOLD,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1,1,1,1,1,1,0,-1,1,1
8183,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,1,-1,0,-1,-1
7799,GOLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,0,0,1,1
6555,GOLD,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1,1,1,1,1,1,0,0,-1,1
5389,GOLD,1.0,1.0,1.0,1.0,0.0,1.0,-1.0,1,1,1,1,1,1,1,0,-1,0
7324,GOLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,0,0,1,1
5385,GOLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,0,1,1
8324,GOLD,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1,-1,-1,-1,1,1,0,-1,-1,1
8294,GOLD,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1,1,1,-1,1,0,0,0,1,1
6318,GOLD,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1,1,1,1,1,1,1,1,1,-1
5397,GOLD,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1,-1,-1,-1,-1,-1,0,0,1,-1
9545,GOLD,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1,-1,-1,-1,-1,-1,-1,0,-1,0
7125,GOLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,0,0,1,1
7828,GOLD,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1,1,1,1,1,1,0,0,1,1
8885,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,1,-1,-1,0,-1,0,0,1,-1
9592,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1
8387,GOLD,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1,-1,-1,-1,-1,1,0,0,1,0
5929,GOLD,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1,1,1,-1,1,1,0,0,-1,1
9543,GOLD,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
8809,GOLD,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1,-1,-1,1,-1,-1,0,0,-1,-1
9764,GOLD,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1,1,1,1,1,1,0,0,1,-1
9047,GOLD,1.0,-1.0,1.0,1.0,0.0,-1.0,-1.0,1,1,1,1,1,1,0,0,-1,-1
9409,GOLD,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1,1,-1,1,1,-1,0,1,1,0
6763,GOLD,-1.0,-1.0,1.0,-1.0,0.0,-1.0,1.0,-1,-1,-1,-1,-1,-1,-1,0,-1,1
9345,GOLD,-1.0,1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,0,-1,1,-1
6771,GOLD,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1,-1,1,1,0,1,0,-1,1,1
6967,GOLD,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1,1,1,-1,-1,-1,0,0,1,-1
5619,GOLD,1.0,-1.0,1.0,1.0,0.0,-1.0,1.0,0,1,1,1,1,1,0,0,1,0
8951,GOLD,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1,1,-1,-1,1,1,0,0,-1,0
8457,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,-1,-1,-1,1,0,0,-1,1,0
5746,GOLD,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1,-1,1,1,-1,-1,0,0,-1,-1
6366,GOLD,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,-1,-1,-1,-1,-1,-1,0,0,0,-1
7175,GOLD,1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,-1,-1,-1,-1,-1,-1,0,0,1,0
6764,GOLD,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1,1,1,1,0,0,0,0,1,0
7186,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1,-1,-1,0,1,0,0,-1,1
6861,GOLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,0,1,1,1
6578,GOLD,-1.0,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1,-1,-1,-1,-1,-1,0,0,-1,0
6172,GOLD,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1,1,1,1,1,1,0,0,-1,1
9088,GOLD,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1,1,1,1,1,-1,0,0,1,-1
6709,GOLD,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1,1,-1,1,1,1,0,0,-1,1
6540,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,-1,-1,-1,0,0,-1,-1
5353,GOLD,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1,1,1,1,0,1,0,0,1,-1
5098,GOLD,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,-1,-1,-1,-1,-1,-1,0,0,-1,0
6685,GOLD,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1,1,1,-1,-1,-1,0,0,1,1
7149,GOLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,-1,-1,1,-1,0,0,1,1
9104,GOLD,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1,1,1,1,-1,-1,0,0,-1,0
9190,GOLD,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1,1,1,1,1,1,1,1,1,-1
9549,GOLD,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1,-1,-1,1,-1,1,0,0,0,0
6920,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1,-1,-1,-1,-1,0,0,-1,1
9445,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,1,-1,0,-1,0,0,1,-1
7846,GOLD,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,0,1,1,1,1,1,0,0,-1,1
8534,GOLD,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1,-1,-1,1,-1,-1,0,0,-1,0
8908,GOLD,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1,1,1,-1,-1,1,-1,0,1,-1
9569,GOLD,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,1,-1,-1,0,0,1,-1
8362,GOLD,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1,1,1,1,0,-1,0,0,1,1
6322,GOLD,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,1,-1,-1,-1,0,0,-1,-1
9295,GOLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,-1,1,1,-1,0,0,1,1
5567,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,-1,-1,-1,-1,-1,0,-1
8787,GOLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,1,1,-1,1,1,0,0,1,1
9233,GOLD,-1.0,-1.0,1.0,-1.0,0.0,-1.0,1.0,1,1,1,1,1,1,0,0,-1,1
8529,GOLD,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1,-1,1,-1,0,-1,0,1,-1,-1
7147,GOLD,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1,1,1,1,1,-1,0,0,1,-1
8162,GOLD,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1,1,1,-1,1,0,0,0,-1,1
5054,GOLD,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,1,1,1,0,1,1
8557,GOLD,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1,1,1,1,1,1,0,0,1,1
5182,GOLD,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
8769,GOLD,-1.0,1.0,1.0,-1.0,0.0,-1.0,1.0,-1,-1,-1,-1,-1,1,0,0,-1,1
6811,GOLD,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1,-1,1,-1,-1,-1,0,0,0,-1
7170,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,0,1,0
8464,GOLD,1.0,1.0,1.0,1.0,0.0,-1.0,1.0,1,1,1,1,1,1,1,0,1,1
5080,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,1,1,1,1,1,0,0,0,-1,0
8200,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8806,GOLD,1.0,-1.0,1.0,1.0,0.0,-1.0,1.0,1,1,1,-1,1,1,0,0,-1,1
9066,GOLD,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1,1,1,1,1,1,0,0,0,1
6167,GOLD,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1,-1,1,-1,-1,-1,0,0,1,0
7165,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,-1,-1,1,-1,-1,0,0,0,-1
9380,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,1,-1,-1,-1,0,0,0,-1
5803,GOLD,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1,1,1,-1,1,1,1,0,1,1
7191,GOLD,-1.0,-1.0,1.0,-1.0,0.0,1.0,1.0,-1,-1,-1,-1,-1,-1,-1,0,0,0
7535,GOLD,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1,1,1,1,-1,1,0,0,1,-1
9274,GOLD,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1,-1,0,-1,-1,-1,0,0,1,-1
6261,GOLD,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1,1,-1,1,1,-1,0,-1,-1,0
9020,GOLD,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,-1,-1,-1,-1,1,0,0,-1,1
7061,GOLD,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1,-1,-1,-1,-1,-1,0,0,-1,-1
8986,GOLD,-1.0,-1.0,-1.0,0.0,0.0,1.0,1.0,-1,-1,-1,-1,-1,0,0,0,1,1
6912,GOLD,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1,-1,1,-1,-1,-1,0,0,-1,-1
6457,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,-1,-1,-1,0,0,1,-1
6327,GOLD,1.0,1.0,1.0,-1.0,0.0,1.0,1.0,0,1,-1,-1,1,1,0,0,1,1
8222,GOLD,1.0,-1.0,1.0,1.0,1.0,1.0,0.0,1,1,1,1,1,1,0,0,1,0
5987,GOLD,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1,1,1,1,1,1,1,1,-1,1
9231,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,0,0,-1,-1
8110,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,1,-1,-1,0,0,1,-1
7314,GOLD,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,-1,1,-1,-1,1,0,0,-1,0
6481,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,1,-1,0,0,0,0,1,-1
7843,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1,-1,1,-1,-1,0,0,0,-1,0
6666,GOLD,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,-1,0,1,1,1
8392,GOLD,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1,1,-1,1,0,1,0,0,-1,0
7300,GOLD,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,-1,-1,1,-1,-1,0,0,-1,1
8218,GOLD,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1,1,-1,1,1,0,0,0,1,1
7001,GOLD,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1,1,1,1,1,0,1,0,0
7445,GOLD,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1,1,1,1,0,-1,0,0,-1,-1
7986,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1,-1,-1,-1,1,-1,-1,1,0
9580,GOLD,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,1,-1,-1,-1,-1,-1,0,0,0,-1
5141,GOLD,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1,-1,-1,1,-1,-1,0,1,1,0
5980,GOLD,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1,-1,1,-1,1,0,1,0,1,0
8977,GOLD,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,-1,-1,-1,-1,-1,-1,0,-1,1
7379,GOLD,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1,1,-1,1,1,0,1,0,-1,1
8825,GOLD,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1,-1,1,1,1,-1,0,0,-1,0
6071,GOLD,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1,-1,-1,-1,-1,-1,0,1,-1,-1
7102,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1,-1,1,-1,-1,0,0,-1,0
8030,GOLD,-1.0,1.0,1.0,1.0,-1.0,1.0,0.0,0,1,1,1,1,-1,0,-1,-1,0
9400,GOLD,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1,1,1,-1,1,1,0,1,1,1
7603,GOLD,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1,1,1,-1,1,1,0,1,0,1
7823,GOLD,1.0,1.0,1.0,0.0,1.0,-1.0,1.0,1,1,1,1,1,-1,0,1,1,1
5208,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
9455,GOLD,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1,1,1,1,-1,-1,0,0,-1,1
9595,GOLD,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1,1,1,1,1,1,1,0,1,1
7447,GOLD,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1,1,-1,1,1,1,1,1,-1,1
9777,GOLD,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,1,1,-1,1,1,0,1,1,1
8981,GOLD,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1,1,1,1,0,-1,0,0,-1,-1
7522,GOLD,1.0,1.0,-1.0,1.0,0.0,1.0,-1.0,1,1,-1,1,0,-1,0,0,1,-1
6567,GOLD,-1.0,1.0,1.0,-1.0,0.0,-1.0,1.0,-1,-1,-1,-1,-1,1,0,0,-1,1
9479,GOLD,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1,1,1,-1,1,1,0,1,1,-1
7665,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8708,GOLD,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
6135,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,-1,0,1,0,-1,-1,-1
5433,GOLD,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0,1,1,-1,1,1,0,-1,-1,-1
7433,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1,-1,-1,-1,1,0,0,-1,1
6073,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,-1,-1,-1,-1,-1,-1,0,-1,1,0
9350,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.0,1,1,1,1,1,-1,0,-1,1,0
9314,GOLD,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1,1,1,1,1,1,0,0,1,1
7562,GOLD,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1,1,-1,1,1,1,0,0,-1,0
6031,GOLD,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,-1,-1,1,-1,-1,0,0,1,-1
8926,GOLD,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,-1,-1,-1,-1,-1,0,0,1,1
7732,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1,-1,-1,-1,-1,-1,0,-1,0
8305,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,1,-1,-1,-1,0,0,1,-1
6432,GOLD,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1,-1,-1,1,-1,-1,0,0,-1,-1
8696,GOLD,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1,-1,1,1,-1,0,0,0,-1,1
9588,GOLD,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1,1,1,-1,1,1,0,0,-1,0
9035,GOLD,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1,1,1,1,1,1,0,0,0,1
6307,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,-1,-1,-1,-1,1,-1,-1,1,-1
6730,GOLD,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,1,1,1,0,1,1
5378,GOLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1
7753,GOLD,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1,1,1,1,-1,1,0,0,-1,-1
9308,GOLD,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,0,1,1,1
